radius_m,distance_m,fs_hz,theta_deg,actual_rounding_shift_deg,corner_bound_deg,disk_bound_deg,linear_bound_deg,rho_over_u
0.1,5.0,192000,-175.87,0.2816456250569388,0.6802440613970759,0.6816875432145473,0.6796537656821112,0.011897411404457587
0.1,5.0,192000,-175.37,0.19417772535001632,0.6797458498665492,0.6816008433218055,0.6790859280838921,0.011895898312953703
0.1,5.0,192000,-174.87,0.3038945250931704,0.6791969648429586,0.6815147356796123,0.6784676654545925,0.011894395557413423
0.1,5.0,192000,-174.37,0.12585998283353206,0.6785975594310685,0.6814292786123112,0.6777991509124867,0.011892904155717142
0.1,5.0,192000,-173.87,0.22298063637472865,0.6779477888960628,0.6813445299378033,0.6770805595540038,0.011891425116906853
0.1,5.0,192000,-173.37,0.04022176312435022,0.6772478105083906,0.6812605469299865,0.6763120682951032,0.011889959440530649
0.1,5.0,192000,-172.87,0.27157073126824116,0.6764977833909711,0.6811773862817592,0.6754938557153918,0.011888508115997043
0.1,5.0,192000,-172.37,0.3198509768827762,0.675697868369241,0.681095104068612,0.6746261019051661,0.011887072121939572
0.1,5.0,192000,-171.87,0.17711697969167517,0.6748482278240715,0.6810137557127007,0.6737089883153955,0.011885652425589796
0.1,5.0,192000,-171.37,1.1721562742650349e-05,0.6739490255473584,0.6809333959476037,0.6727426976109964,0.011884249982162235
0.1,5.0,192000,-170.87,0.06516799014829644,0.6730004266007654,0.6808540787836032,0.6717274135273468,0.01188286573424845
0.1,5.0,192000,-170.37,0.34721291324001413,0.6720025971783059,0.680775857473576,0.6706633207302722,0.01188150061122178
0.1,5.0,192000,-169.87,0.1490597736072914,0.6709557044711971,0.6806987844795898,0.669550604679695,0.01188015552865434
0.1,5.0,192000,-169.37,0.02084006966950369,0.6698599165373764,0.6806229114400633,0.6683894514969365,0.011878831387743947
0.1,5.0,192000,-168.87,0.028085721295070698,0.6687154021740866,0.6805482891376429,0.66718004783592,0.011877529074753444
0.1,5.0,192000,-168.37,0.14402833841941742,0.6675223307940428,0.6804749674677031,0.6659225807582936,0.011876249460461
0.1,5.0,192000,-167.87,0.35159052650240596,0.6662808723063733,0.680402995407587,0.6646172376126872,0.011874993399623272
0.1,5.0,192000,-167.37,0.4786910022204438,0.6649911970004041,0.6803324209864838,0.6632642059180881,0.011873761730449711
0.1,5.0,192000,-166.87,0.016618681244295885,0.6636534754346712,0.6802632912560722,0.6618636732515581,0.011872555274090224
0.1,5.0,192000,-166.37,0.14577253652512923,0.6622678783292031,0.6801956522618038,0.6604158271402522,0.011871374834133998
0.1,5.0,192000,-165.87,0.124111538014688,0.6608345764630883,0.6801295490150298,0.6589208549580016,0.011870221196123062
0.1,5.0,192000,-165.37,0.37075884357392397,0.659353740575483,0.6800650254657388,0.6573789438263342,0.011869095127076495
0.1,5.0,192000,-164.87,0.2075637000089614,0.6578255412717908,0.6800021244761391,0.655790280520211,0.011867997375029376
0.1,5.0,192000,-164.37,0.21663493513523235,0.6562501489341628,0.6799408877949401,0.6541550513783886,0.011866928668583942
0.1,5.0,192000,-163.87,0.053351240254954746,0.6546277336367723,0.679881356032409,0.6524734422185733,0.011865889716474273
0.1,5.0,192000,-163.37,0.38740920021703573,0.6529584650655238,0.6798235686362297,0.6507456382574117,0.011864881207144977
0.1,5.0,192000,-162.87,0.26034238043746427,0.651242512442991,0.6797675638680858,0.6489718240353176,0.011863903808342503
0.1,5.0,192000,-162.37,0.2337467946403251,0.6494800444578459,0.6797133787810723,0.6471521833462586,0.011862958166720934
0.1,5.0,192000,-161.87,0.08347111483385561,0.6476712291992328,0.6796610491978523,0.6452868991724764,0.01186204490746077
0.1,5.0,192000,-161.37,0.06949586679820641,0.6458162340962872,0.6796106096896521,0.6433761536242409,0.011861164633902344
0.1,5.0,192000,-160.87,0.07932149608868144,0.6439152258622869,0.6795620935560535,0.6414201278846626,0.01186031792719315
0.1,5.0,192000,-160.37,0.10450225782903999,0.6419683704442605,0.6795155328055332,0.6394190021595114,0.011859505345948228
0.1,5.0,192000,-159.87,0.2512711631337936,0.6399758329773135,0.6794709581369138,0.6373729556322025,0.011858727425926412
0.1,5.0,192000,-159.37,0.24218165831507577,0.6379377777441562,0.6794283989214862,0.6352821664238012,0.011857984679718355
0.1,5.0,192000,-158.87,0.2060005115057777,0.6358543681396895,0.6793878831861276,0.6331468115582711,0.011857277596451886
0.1,5.0,192000,-158.37,0.03578877672896397,0.6337257666405947,0.6793494375970648,0.6309670669327242,0.01185660664150864
0.1,5.0,192000,-157.87,0.45740498815231945,0.6315521347806339,0.6793130874445976,0.6287431072929055,0.011855972256257463
0.1,5.0,192000,-157.37,0.21001211707101675,0.6293336331301305,0.6792788566285463,0.6264751062137224,0.011855374857800414
0.1,5.0,192000,-156.87,0.2830319207207026,0.6270704212813314,0.6792467676446087,0.6241632360849796,0.011854814838734688
0.1,5.0,192000,-156.37,0.3903704424719763,0.6247626578386871,0.6792168415715022,0.6218076681021728,0.0118542925669282
0.1,5.0,192000,-155.87,0.10254270969792856,0.6224105004140768,0.6791890980589482,0.6194085722623833,0.011853808385309892
0.1,5.0,192000,-155.37,0.020885171169197747,0.6200141056274049,0.6791635553165057,0.6169661173652654,0.011853362611674849
0.1,5.0,192000,-154.87,0.08309545353287717,0.617573629112087,0.6791402301032359,0.6144804710190721,0.011852955538503933
0.1,5.0,192000,-154.37,0.4096574252472749,0.6150892255258498,0.6791191377181822,0.6119517996516958,0.011852587432797625
0.1,5.0,192000,-153.87,0.2728905188575652,0.6125610485660786,0.6791002919917504,0.60938026852671,0.011852258535925596
0.1,5.0,192000,-153.37,0.21977995043607734,0.6099892509909353,0.6790837052778531,0.6067660417643284,0.011851969063489618
0.1,5.0,192000,-152.87,0.10617491393142586,0.607373984644596,0.679069388446967,0.604109282367299,0.011851719205202378
0.1,5.0,192000,-152.37,0.026777709810204442,0.6047154004880895,0.6790573508800045,0.6014101522516324,0.011851509124780535
0.1,5.0,192000,-151.87,0.0810504360580353,0.6020136486345677,0.6790476004629856,0.5986688122821209,0.011851338959851736
0.1,5.0,192000,-151.37,0.1683213519232254,0.5992688783898927,0.6790401435826869,0.5958854223126643,0.011851208821878673
0.1,5.0,192000,-150.87,0.26982793068285105,0.5964812382973719,0.6790349851229435,0.59306014123118,0.011851118796094549
0.1,5.0,192000,-150.37,0.22271474807621416,0.5936508761877803,0.6790321284620018,0.5901931270092555,0.011851068941456874
0.1,5.0,192000,-149.87,0.1280600497447324,0.5922771707529364,0.679031575470565,0.5888021827349784,0.011851059290613359
0.1,5.0,192000,-149.37,0.03340666119703428,0.5951279871166548,0.6790333265107399,0.5916891730081585,0.011851089849883527
0.1,5.0,192000,-148.87,0.06810475174432895,0.5979361521847864,0.6790373804358818,0.5945345056575074,0.011851160599256012
0.1,5.0,192000,-148.37,0.1553829149875412,0.6007015184495685,0.6790437345911736,0.5973380231323168,0.011851271492398672
0.1,5.0,192000,-147.87,0.2632207167551712,0.6034239377160873,0.6790523848151786,0.6000995669909892,0.011851422456685677
0.1,5.0,192000,-147.37,0.22937509207721973,0.6061032610506061,0.6790633254421323,0.6028189778491945,0.01185161339323751
0.1,5.0,192000,-146.87,0.14999224917286824,0.6087393387327324,0.6790765493051526,0.605496095332684,0.011851844176976996
0.1,5.0,192000,-146.37,0.03640416310113892,0.611332020213041,0.6790920477402573,0.6081307580347487,0.011852114656699414
0.1,5.0,192000,-145.87,0.03462811367830909,0.6138811540754716,0.6791098105912636,0.6107228034784266,0.011852424655158005
0.1,5.0,192000,-145.37,0.15343168861184608,0.6163865880040476,0.6791298262154786,0.6132720680834033,0.011852773969163278
0.1,5.0,192000,-144.87,0.3393458359642807,0.6188481687551359,0.6791520814903029,0.6157783871378536,0.011853162369698272
0.1,5.0,192000,-144.37,0.33912002867938895,0.6212657421342271,0.6791765618205952,0.6182415947750481,0.011853589602047073
0.1,5.0,192000,-143.87,0.1537645532326053,0.6236391529778587,0.6792032511469722,0.6206615239549964,0.011854055385939673
0.1,5.0,192000,-143.37,0.1008106162571778,0.62596824514074,0.6792321319548857,0.6230380064509897,0.011854559415710375
0.1,5.0,192000,-142.87,0.026657784003617735,0.6282528614873399,0.6792631852845435,0.6253708728411366,0.01185510136047095
0.1,5.0,192000,-142.37,0.46642338509678893,0.6304928438894422,0.6792963907416895,0.627659952504977,0.011855680864298765
0.1,5.0,192000,-141.87,0.20095415739601208,0.6326880332281348,0.6793317265092421,0.6299050736251559,0.011856297546439907
0.1,5.0,192000,-141.37,0.19470133487797625,0.634838269400916,0.6793691693596837,0.6321060631941262,0.011856951001525392
0.1,5.0,192000,-140.87,0.050536634872656805,0.6369433913343983,0.6794086946684015,0.6342627470260513,0.011857640799804016
0.1,5.0,192000,-140.37,0.014402184975779164,0.6390032370016172,0.6794502764277455,0.6363749497737233,0.011858366487387677
0.1,5.0,192000,-139.87,0.13241302589284487,0.6410176434449397,0.6794938872619883,0.638442494950675,0.011859127586512473
0.1,5.0,192000,-139.37,0.157642189648584,0.6429864468036897,0.6795394984430837,0.6404652049584225,0.011859923595813707
0.1,5.0,192000,-138.87,0.30651001951918033,0.6449094823472024,0.6795870799072509,0.6424429011188016,0.011860753990615343
0.1,5.0,192000,-138.37,0.1872976330638778,0.6467865845128529,0.6796366002723842,0.644375403711473,0.011861618223233828
0.1,5.0,192000,-137.87,0.1733803459022738,0.648617586949058,0.679688026856257,0.6462625320165086,0.011862515723295795
0.1,5.0,192000,-137.37,0.02316477228396252,0.6504023225637354,0.679741325695551,0.6481041043620823,0.011863445898070165
0.1,5.0,192000,-136.87,0.5173161596417231,0.6521406235771963,0.6797964615657294,0.649899938177304,0.01186440813281498
0.1,5.0,192000,-136.37,0.1303711432769603,0.6538323215807509,0.6798533980016157,0.6516498500499821,0.011865401791136555
0.1,5.0,192000,-135.87,0.20375311784908945,0.655477247599606,0.6799120973188835,0.6533536557895436,0.01186642621536451
0.1,5.0,192000,-135.37,0.04053770416712155,0.6570752321611053,0.6799725206362666,0.6550111704948691,0.011867480726939402
0.1,5.0,192000,-134.87,0.04967915578464499,0.6586261053677163,0.6800346278985595,0.6566222086270574,0.011868564626814121
0.1,5.0,192000,-134.37,0.11344388205247924,0.6601296969749058,0.680098377900438,0.6581865840871615,0.011869677195869618
0.1,5.0,192000,-133.87,0.38150044715033005,0.6615858364735061,0.6801637283110169,0.6597041102987133,0.011870817695343485
0.1,5.0,192000,-133.37,0.2543139192858348,0.6629943531770834,0.6802306356991827,0.6611746002950523,0.011871985367272088
0.1,5.0,192000,-132.87,0.2409234530800859,0.6643550763137114,0.6802990555596937,0.6625978668113904,0.011873179434946039
0.1,5.0,192000,-132.37,0.12950967693438997,0.6656678351225196,0.6803689423400271,0.6639737223815357,0.011874399103378765
0.1,5.0,192000,-131.87,0.09388839875222743,0.6669324589542214,0.680440249467957,0.665301979439183,0.011875643559787786
0.1,5.0,192000,-131.37,0.2660792368366174,0.6681487773766719,0.6805129293798642,0.6665824504237068,0.011876911974088796
0.1,5.0,192000,-130.87,0.2297827456416428,0.6693166202840075,0.6805869335498325,0.667814947890441,0.011878203499403451
0.1,5.0,192000,-130.37,0.3872109605148637,0.6704358180106169,0.6806622125193237,0.6689992846251511,0.011879517272577262
0.1,5.0,192000,-129.87,0.10898093791291785,0.671506201448608,0.6807387159277047,0.6701352737628794,0.011880852414712359
0.1,5.0,192000,-129.37,0.30348198443689967,0.6725276021695947,0.6808163925433468,0.6712227289108134,0.011882208031710247
0.1,5.0,192000,-128.87,0.23838546764392277,0.6734998525500941,0.6808951902954888,0.6722614642752445,0.011883583214827879
0.1,5.0,192000,-128.37,0.2583208680864857,0.67442278590093,0.680975056306701,0.6732512947923782,0.011884977041244225
0.1,5.0,192000,-127.87,0.0812840925810292,0.6752962365999053,0.6810559369260357,0.6741920362629662,0.011886388574638826
0.1,5.0,192000,-127.37,0.16032723525106007,0.676120040228227,0.6811377777628249,0.6750835054905967,0.011887816865781624
0.1,5.0,192000,-126.87,0.01298250338115281,0.6768940337099139,0.6812205237210478,0.6759255204234752,0.011889260953132768
0.1,5.0,192000,-126.37,0.2184615693554406,0.6776180554547011,0.6813041190343666,0.6767179002996521,0.01189071986345404
0.1,5.0,192000,-125.87,0.035798733745764366,0.6782919455039291,0.6813885073017362,0.6774604657954915,0.011892192612430338
0.1,5.0,192000,-125.37,0.13301629345434662,0.6789155456790468,0.6814736315235437,0.6781530391771919,0.011893678205300382
0.1,5.0,192000,-124.87,0.0449205393111356,0.6794886997332128,0.6815594341383739,0.678795444455336,0.011895175637498348
0.1,5.0,192000,-124.37,0.4532501581089434,0.6800112535050289,0.6816458570602497,0.6793875075421656,0.011896683895303795
0.1,5.0,192000,-123.87,0.02247407427643111,0.6804830550752001,0.6817328417164426,0.6799290564115463,0.011898201956501533
0.1,5.0,192000,-123.37,0.09423166839346209,0.6809039549249007,0.6818203290857416,0.6804199212613438,0.011899728791049507
0.1,5.0,192000,-122.87,0.0866639418644013,0.6812738060963852,0.6819082597372167,0.6808599346781166,0.01190126336175529
0.1,5.0,192000,-122.37,0.4122746306370004,0.6815924643554752,0.6819965738694498,0.681248931803922,0.01190280462496075
0.1,5.0,192000,-121.87,0.45027757100049826,0.6818597883558368,0.6820852113501611,0.6815867505050173,0.011904351531233611
0.1,5.0,192000,-121.37,0.049050268536518615,0.6820756398043386,0.6821741117562867,0.6818732315423369,0.011905903026066898
0.1,5.0,192000,-120.87,0.1330883329892174,0.6822398836280854,0.6822632144144307,0.68210821874351,0.0119074580505849
0.1,5.0,192000,-120.37,0.3666309182342502,0.6823523881425047,0.6823524584416769,0.6822915591762231,0.011909015542255428
0.1,5.0,192000,-119.87,0.4974536439984547,0.682413025219887,0.6824417827866984,0.682423103322696,0.011910574435607254
0.1,5.0,192000,-119.37,0.002658095130982474,0.682519190568911,0.6825311262712628,0.6825027052551925,0.01191213366295447
0.1,5.0,192000,-118.87,0.1789855326101133,0.682617720036518,0.6826204276319549,0.6825302228122013,0.011913692155124632
0.1,5.0,192000,-118.37,0.32151869590961724,0.6826640774918928,0.682709625562152,0.6825055177751439,0.011915248842191323
0.1,5.0,192000,-117.87,0.2213920458731593,0.6826581069930171,0.68279865875428,0.6824284560454426,0.011916802654211585
0.1,5.0,192000,-117.37,0.03972707458518698,0.6825996567535526,0.6828874659422118,0.6822989078216396,0.01191835252196589
0.1,5.0,192000,-116.87,0.21914193761347178,0.682488579327071,0.6829759859438589,0.6821167477764047,0.011919897377701428
0.1,5.0,192000,-116.37,0.282142961284535,0.6823247317908852,0.6830641577039166,0.6818818552332168,0.011921436155878104
0.1,5.0,192000,-115.87,0.27786610723853755,0.6821079759295401,0.6831519203366864,0.6815941143424423,0.011922967793915877
0.1,5.0,192000,-115.37,0.07293512076367392,0.6818381784181042,0.6832392131689995,0.6812534142566412,0.011924491232943863
0.1,5.0,192000,-114.87,0.2484180289447977,0.6815152110044096,0.6833259757831488,0.6808596493048097,0.01192600541854958
0.1,5.0,192000,-114.37,0.1408363789410032,0.6811389506905243,0.6834121480598859,0.6804127191654222,0.011927509301529342
0.1,5.0,192000,-113.87,0.3206189613524657,0.6807092799127474,0.6834976702213444,0.679912529037937,0.011929001838637345
0.1,5.0,192000,-113.37,0.18181005163495456,0.6802260867206371,0.6835824828739321,0.6793589898126071,0.011930481993334227
0.1,5.0,192000,-112.87,0.004153866032766018,0.6796892649536517,0.6836665270511333,0.6787520182383466,0.011931948736534062
0.1,5.0,192000,-112.37,0.1713808505961083,0.6790987144166252,0.6837497442561741,0.678091537088406,0.011933401047348942
0.1,5.0,192000,-111.87,0.3446149292968812,0.6784543410524293,0.6838320765045293,0.6773774753236368,0.011934837913830813
0.1,5.0,192000,-111.37,0.1585465352767983,0.6777560571128163,0.6839134663662566,0.6766097682531439,0.011936258333710289
0.1,5.0,192000,-110.87,0.4434690948408502,0.6770037813260501,0.6839938570080465,0.6757883576920173,0.011937661315130512
0.1,5.0,192000,-110.37,0.06004640700828645,0.6761974390621504,0.6840731922350699,0.6749131921160288,0.011939045877377465
0.1,5.0,192000,-109.87,0.3237217048501293,0.6753369624949528,0.684151416532466,0.6739842268129662,0.011940411051604032
0.1,5.0,192000,-109.37,0.2832180798078525,0.6744222907603898,0.6842284751065255,0.6730014240304475,0.011941755881548709
0.1,5.0,192000,-108.87,0.22081043416585544,0.6734533701119858,0.6843043139254573,0.6719647531199431,0.011943079424247079
0.1,5.0,192000,-108.37,0.05397518337130691,0.6724301540718329,0.6843788797598083,0.6708741906768853,0.011944380750737208
0.1,5.0,192000,-107.87,0.1032466195338202,0.6713526035779296,0.684452120222341,0.6697297206764947,0.011945658946755587
0.1,5.0,192000,-107.37,0.06496509898533986,0.6702206871274257,0.6845239838075085,0.6685313346052896,0.011946913113426053
0.1,5.0,192000,-106.87,0.4397087169487861,0.6690343809148658,0.6845944199303429,0.6672790315879328,0.011948142367938461
0.1,5.0,192000,-106.37,0.39034245864635864,0.6677936689663966,0.684663378964812,0.6659728185092915,0.011949345844218093
0.1,5.0,192000,-105.87,0.11463534928884656,0.666498543268716,0.6847308122815725,0.6646127101315125,0.011950522693584513
0.1,5.0,192000,-105.37,0.04208678034140689,0.6651490038931342,0.6847966722851024,0.6631987292058945,0.011951672085399606
0.1,5.0,192000,-104.87,0.01827597965109362,0.6637450591142056,0.6848609124501058,0.6617309065793497,0.01195279320770291
0.1,5.0,192000,-104.37,0.17486027890305422,0.6622867255229608,0.6849234873573135,0.6602092812954027,0.011953885267836408
0.1,5.0,192000,-103.87,0.3306838713087359,0.6607740281347674,0.6849843527284265,0.658633900689365,0.011954947493054367
0.1,5.0,192000,-103.37,0.3189200832175345,0.6592070004907953,0.6850434654603607,0.6570048204776857,0.011955979131120946
0.1,5.0,192000,-102.87,0.18688479973639005,0.6575856847539967,0.6851007836586701,0.6553221048412661,0.011956979450893534
0.1,5.0,192000,-102.37,0.11188962602815877,0.6559101317987199,0.6851562666700939,0.6535858265025346,0.011957947742890728
0.1,5.0,192000,-101.87,0.11043304122568998,0.6541804012940418,0.6852098751142407,0.6517960667962186,0.011958883319845303
0.1,5.0,192000,-101.37,0.2517578496522219,0.6523965617805914,0.6852615709143939,0.6499529157336801,0.011959785517241809
0.1,5.0,192000,-100.87,0.26134324076963367,0.6505586907407519,0.6853113173273049,0.648056472060584,0.011960653693836535
0.1,5.0,192000,-100.37,0.24504208512382775,0.6486668746622684,0.6853590789720866,0.6461068433079531,0.011961487232161745
0.1,5.0,192000,-99.87,0.1059958689272662,0.6467212090949204,0.6854048218580555,0.6441041458363482,0.011962285539011581
0.1,5.0,192000,-99.37,0.08571451119058793,0.6447217987000329,0.6854485134115381,0.6420485048731664,0.01196304804590988
0.1,5.0,192000,-98.87,0.05059574447847126,0.6426687572933076,0.6854901225016689,0.6399400545429634,0.011963774209560407
0.1,5.0,192000,-98.37,0.4561751008485544,0.640562207880123,0.6855296194650153,0.6377789378906583,0.011964463512276603
0.1,5.0,192000,-97.87,0.21439915566526224,0.6384022826837565,0.6855669761291515,0.6355653068976554,0.011965115462392982
0.1,5.0,192000,-97.37,0.2925365895858647,0.6361891231663037,0.6856021658350826,0.6332993224907483,0.011965729594656499
0.1,5.0,192000,-96.87,0.38452248195284255,0.633922880042121,0.6856351634584545,0.6309811545437708,0.011966305470596681
0.1,5.0,192000,-96.37,0.12255893644203297,0.6316037132838233,0.6856659454296333,0.6286109818719976,0.011966842678876058
0.1,5.0,192000,-95.87,0.07077125963940034,0.6292317921210042,0.685694489752548,0.6261889922192464,0.011967340835619004
0.1,5.0,192000,-95.37,0.11709435270722679,0.6268072950311137,0.6857207760222874,0.6237153822376496,0.011967799584718844
0.1,5.0,192000,-94.87,0.3901686180871593,0.6243304097231999,0.6857447854414764,0.6211903574601254,0.011968218598123637
0.1,5.0,192000,-94.37,0.28284431154381195,0.6218013331135808,0.6857665008353339,0.6186141322655122,0.011968597576098968
0.1,5.0,192000,-93.87,0.22451454434207108,0.6192202712948074,0.6857859066655314,0.6159869298364864,0.011968936247469822
0.1,5.0,192000,-93.37,0.1192189606778129,0.6165874394961008,0.6858029890426179,0.6133089821101072,0.011969234369837396
0.1,5.0,192000,-92.87,0.05548086076089476,0.6139030620371955,0.6858177357372726,0.6105805297212662,0.011969491729775506
0.1,5.0,192000,-92.37,0.044129276563694475,0.6111673722742523,0.6858301361901261,0.6078018219388891,0.011969708143001967
0.1,5.0,192000,-91.87,0.1159750689513146,0.6083806125383262,0.6858401815202839,0.6049731165950502,0.011969883454527354
0.1,5.0,192000,-91.37,0.20937994583005093,0.6055430340669545,0.6858478645324798,0.6020946800070778,0.011970017538779834
0.1,5.0,192000,-90.87,0.28888323099926083,0.6026548969278451,0.6858531797229158,0.5991667868927063,0.011970110299707093
0.1,5.0,192000,-90.37,0.2186488656755614,0.59971646993597,0.6858561232836679,0.5961897202783497,0.011970161670853218
0.1,5.0,192000,-89.87,0.1319594345444557,0.5982882431708845,0.6858566931058135,0.5947433470820267,0.01197017161541328
0.1,5.0,192000,-89.37,0.04526864022045629,0.6012507112634466,0.68585488878108,0.5977439140306529,0.011970140126262104
0.1,5.0,192000,-88.87,0.03422961390020873,0.6041630216151361,0.6858507116022067,0.6006954462545807,0.011970067225960583
0.1,5.0,192000,-88.37,0.12762694877756076,0.607024901244074,0.6858441645619068,0.6035976567737721,0.011969952966737564
0.1,5.0,192000,-87.87,0.19946269369174274,0.6098360858729848,0.6858352523504223,0.6064502668704596,0.01196979743044718
0.1,5.0,192000,-87.37,0.29906028537050133,0.6125963200158822,0.6858239813517572,0.6092530061841065,0.011969600728503107
0.1,5.0,192000,-86.87,0.2083890373170334,0.6153053570577072,0.6858103596385142,0.6120056127995611,0.01196936300178846
0.1,5.0,192000,-86.37,0.1446333059011522,0.6179629593260643,0.6857943969653706,0.614707833328305,0.011969084420541926
0.1,5.0,192000,-85.87,0.0393174127385123,0.620568898156705,0.6857761047612354,0.6173594229827305,0.011968765184220902
0.1,5.0,192000,-85.37,0.015909131161890855,0.6231229539505989,0.6857554961199906,0.6199601456432875,0.011968405521339907
0.1,5.0,192000,-84.87,0.12638525309594684,0.6256249162242682,0.6857325857899933,0.6225097739185984,0.011968005689287372
0.1,5.0,192000,-84.37,0.3808494703692986,0.6280745836524488,0.685707390162167,0.6250080891982748,0.011967565974117819
0.1,5.0,192000,-83.87,0.36598158456200736,0.6304717641030493,0.6856799272568469,0.6274548816985571,0.011967086690322277
0.1,5.0,192000,-83.37,0.14113188640470753,0.6328162746650605,0.6856502167092885,0.6298499505006495,0.011966568180575385
0.1,5.0,192000,-82.87,0.5358927804636835,0.6351079416682524,0.6856182797539354,0.6321931035817776,0.011966010815460832
0.1,5.0,192000,-82.37,0.028920303354254884,0.6373466006960484,0.6855841392073796,0.6344841578388939,0.011965414993173992
0.1,5.0,192000,-81.87,0.4779743992240526,0.6395320965904148,0.685547819450141,0.6367229391051328,0.011964781139203923
0.1,5.0,192000,-81.37,0.1926433772192695,0.6416642834494155,0.6855093464071615,0.6389092821588737,0.011964109705992975
0.1,5.0,192000,-80.87,0.31408150238249277,0.6437430246172653,0.6854687475271589,0.6410430307256058,0.011963401172576457
0.1,5.0,192000,-80.37,0.34914568477051944,0.6457681926670773,0.685426051760733,0.643124037472449,0.011962656044200557
0.1,5.0,192000,-79.87,0.15739075469167574,0.6477396693760795,0.6853812895374053,0.6451521639955435,0.01196187485192164
0.1,5.0,192000,-79.37,0.018291441476293357,0.6496573456937256,0.685334492741442,0.6471272808002009,0.01196105815218431
0.1,5.0,192000,-78.87,0.008758237785514211,0.6515211217024444,0.6852856946866448,0.6490492672740028,0.011960206526381469
0.1,5.0,192000,-78.37,0.1325123133813122,0.6533309065714263,0.6852349300900353,0.6509180116528612,0.011959320580395044
0.1,5.0,192000,-77.87,0.3735936213545017,0.6550866185031339,0.685182235044437,0.6527334109800556,0.01195840094411751
0.1,5.0,192000,-77.37,0.42971558787303366,0.656788184673303,0.6851276469901877,0.6544953710585749,0.01195744827095821
0.1,5.0,192000,-76.87,0.0761495219908852,0.6584355411636693,0.6850712046856953,0.6562038063965259,0.01195646323732949
0.1,5.0,192000,-76.37,0.07967715142203247,0.6600286328884692,0.6850129481771402,0.6578586401460119,0.011955446542117956
0.1,5.0,192000,-75.87,0.06778415714148878,0.6615674135140637,0.684952918767206,0.6594598040354275,0.01195439890613876
0.1,5.0,192000,-75.37,0.22430264846227033,0.6630518453723369,0.6848911589829569,0.6610072382954149,0.011953321071575006
0.1,5.0,192000,-74.87,0.2004242719488616,0.6644818993679564,0.6848277125428123,0.6625008915784972,0.011952213801401386
0.1,5.0,192000,-74.37,0.30476977844557496,0.6658575548792669,0.6847626243226843,0.6639407208726069,0.01195107787879322
0.1,5.0,192000,-73.87,0.14797166739936074,0.6671787996535556,0.6846959403214018,0.6653266914087138,0.01194991410652303
0.1,5.0,192000,-73.37,0.18381506712700002,0.6684456296964925,0.6846277076252774,0.6666587765625736,0.011948723306342179
0.1,5.0,192000,-72.87,0.17725895398308467,0.6696580491559132,0.6845579743720239,0.6679369577508937,0.01194750631835113
0.1,5.0,192000,-72.37,0.32733370160306663,0.6708160702004022,0.6844867897139183,0.6691612243219887,0.011946264000356595
0.1,5.0,192000,-71.87,0.29604643838140987,0.6719197128926453,0.6844142037804034,0.6703315734412404,0.011944997227218854
0.1,5.0,192000,-71.37,0.20822631992604101,0.6729690050577517,0.6843402676399639,0.6714480099713558,0.011943706890186426
0.1,5.0,192000,-70.87,0.04130524869310648,0.6739639821469723,0.684265033261516,0.6725105463478209,0.011942393896222238
0.1,5.0,192000,-70.37,0.10325671363102629,0.674904687096614,0.6841885534752146,0.6735192024496102,0.011941059167319633
0.1,5.0,192000,-69.87,0.30179563686391475,0.6757911701829471,0.6841108819327261,0.6744740054653597,0.011939703639809054
0.1,5.0,192000,-69.37,0.2018034632313288,0.6766234888726785,0.6840320730671052,0.6753749897553422,0.011938328263657818
0.1,5.0,192000,-68.87,0.4001274485301849,0.6774017076697874,0.6839521820521859,0.6762221967092805,0.0119369340017614
0.1,5.0,192000,-68.37,0.10311979488838574,0.6781258979584379,0.6838712647615658,0.6770156746003042,0.011935521829227646
0.1,5.0,192000,-67.87,0.07002750476186748,0.6787961378427099,0.6837893777272874,0.6777554784353016,0.011934092732655659
0.1,5.0,192000,-67.37,0.4328591761995426,0.6794125119828891,0.6837065780981455,0.6784416698017991,0.011932647709408196
0.1,5.0,192000,-66.87,0.4230420924460816,0.6799751114290018,0.6836229235977273,0.6790743167116533,0.011931187766879375
0.1,5.0,192000,-66.37,0.07947633257032294,0.6804840334514495,0.6835384724822278,0.6796534934417905,0.011929713921758484
0.1,5.0,192000,-65.87,0.10021608445009633,0.6809393813690576,0.683453283498005,0.6801792803721518,0.011928227199289213
0.1,5.0,192000,-65.37,0.007456421397648683,0.681341264375078,0.6833674158389795,0.6806517638211373,0.011926728632526211
0.1,5.0,192000,-64.87,0.16793500378355475,0.6816897973611162,0.6832809291039228,0.6810710358787935,0.01192521926158967
0.1,5.0,192000,-64.37,0.03708802920988319,0.6819851007390128,0.6831938832535662,0.6814371942378707,0.011923700132916805
0.1,5.0,192000,-63.870000000000005,0.14749113330861974,0.682227300261502,0.6831063385677301,0.6817503420231396,0.011922172298513644
0.1,5.0,192000,-63.370000000000005,0.02145061280441496,0.6824165268413083,0.6830183556023133,0.6820105876190168,0.011920636815204442
0.1,5.0,192000,-62.870000000000005,0.20077212330750172,0.6825529163692181,0.6829299951463649,0.6822180444959084,0.011919094743882468
0.1,5.0,192000,-62.370000000000005,0.30021717697573536,0.6826366095313574,0.6828413181791334,0.6823728310353647,0.011917547148760445
0.1,5.0,192000,-61.870000000000005,0.5618303339800548,0.6826677516256723,0.6827523858271812,0.6824750703543357,0.0119159950966221
