scene_id,frames_averaged,duration_s,prediction_eligible,predicted_cov_rmse_deg,predicted_iid_rmse_deg,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r0p0t0a07,1,0.042666666666666665,1,1.4164738318198682,1.4164738318198682,1,5,640,1.4030390453476318,1.3154453853012225,1.4941954000910904,0.9768040924219576,2.251215079138399,0.35385327763911184,0.3538431160529223,0.9997192831795816,0.2873963665098467,0.439609711698119,0.0,0.0,0.0
r0p0t0a07,2,0.08533333333333333,1,1.0128113398060195,1.0340390311470251,1,5,320,0.999706710561055,0.9443719915484291,1.0545230691667762,0.6257188450638864,1.6604940654811977,0.35385327763911184,0.35384968444326526,0.9998668601295568,0.28729388535516753,0.4446130276090978,0.0,0.0,0.0
r0p0t0a07,4,0.17066666666666666,1,0.7699497253675875,0.7750200118629116,1,5,160,0.7483194352059634,0.6675497900646045,0.8325051513615918,0.540157335743592,1.2917134714846932,0.35385457857710945,0.35385293693874126,0.9999337827211012,0.2874122225803341,0.4352922455271484,0.0,0.0,0.0
r0p0t0a07,8,0.3413333333333333,1,0.6044116883185512,0.6052814793253154,1,5,80,0.6098651567955823,0.5449900506702957,0.6723475739301619,0.39970386368509636,0.9686113444161523,0.35385448114734175,0.35385195032795386,0.999962422704984,0.2874069964520523,0.43961481935732044,0.0,0.0,0.0
r0p0t0a07,16,0.6826666666666666,1,0.4970712737990944,0.4992198858492813,1,5,40,0.4991100874639673,0.42256111481977715,0.5821986718005021,0.3419785971172091,0.7727870899773196,0.35384562306129486,0.35384536744471606,0.9999811284508633,0.28250678988932154,0.4396096799471073,0.0,0.0,0.0
r0p0t0a07,32,1.3653333333333333,1,0.425684528481574,0.43663246218522633,1,5,20,0.4254051648466222,0.3571262156798799,0.49385260372727424,0.34829794953709786,0.658628172568984,0.353843669107579,0.3538438779009402,0.9999915066513524,0.2873967550598854,0.4446198351370162,0.0,0.0,0.0
r0p0t0a07,64,2.7306666666666666,1,0.3916641234703689,0.40169841092194386,1,5,10,0.38581356197525873,0.3249656615772312,0.46210509973831676,0.3711364753021895,0.4907286115116573,0.35384533149802033,0.3538453983812861,0.9999963985777417,0.28286299360221284,0.43529782039751524,0.0,0.0,0.0
r0p0t0a07,128,5.461333333333333,1,0.3767332203986967,0.3830384660694743,1,5,5,0.36503100871459254,0.28380621561120656,0.44795943130240695,0.32439823705729964,0.45869876525868064,0.3538455622802193,0.35384553022291376,0.9999987752930817,0.28249439047701363,0.4351868834309882,0.0,0.0,0.0
r0p0t0a08,1,0.042666666666666665,1,1.2374693022054568,1.2374693022054568,1,5,640,1.259280630377701,1.1845599281075108,1.3578098563273677,0.8010245767610229,2.1011515860144643,0.04244052822456848,0.04242143171965756,0.9997587834248125,0.02215918862721116,0.06960984294027558,0.0015625,0.0,0.0046875
r0p0t0a08,2,0.08533333333333333,1,0.8788003035863317,0.8775772868485021,1,5,320,0.8687877349575558,0.7829018620532316,0.9842813503603528,0.5579480580930749,1.370548026379797,0.04244052822456848,0.042435026282890656,0.9998853206313641,0.022158454696596844,0.06976326283272528,0.0,0.0,0.0
r0p0t0a08,4,0.17066666666666666,1,0.61603715778566,0.6241375686802847,1,5,160,0.651845090714774,0.5543989619092446,0.7772340073299786,0.3680997237431668,1.0400015964771145,0.04243038384732588,0.04242358046990224,0.9999355606786413,0.022152233279017157,0.06974005581470655,0.0,0.0,0.0
r0p0t0a08,8,0.3413333333333333,1,0.4234956658118523,0.4463749654281885,1,5,80,0.4383492040152323,0.37882064605933713,0.4922096534999689,0.31206867855922915,0.615084709389989,0.04243650366935632,0.04243538089699109,0.9999710085519112,0.02227326439694502,0.0696486644623078,0.0,0.0,0.0
r0p0t0a08,16,0.6826666666666666,1,0.28025514521364164,0.3226485120412865,1,5,40,0.31191433457133205,0.2465534777468289,0.3803403100299604,0.1884423355669913,0.4465657951104931,0.0424299040873033,0.04242900228234022,0.9999854561098808,0.02215641472505355,0.0698308695585615,0.0,0.0,0.0
r0p0t0a08,32,1.3653333333333333,1,0.19750061497939966,0.2377557330605848,1,5,20,0.18877669406620182,0.1474732189253645,0.22697853100417598,0.13612341687109408,0.2683433729361293,0.0424295959107501,0.04242946206300115,0.9999948464353183,0.022284740342559353,0.06974620256586984,0.0,0.0,0.0
r0p0t0a08,64,2.7306666666666666,1,0.14997687175492402,0.18094378061579236,1,5,10,0.15058372737110273,0.08196887327069452,0.19998962670281173,0.11536573708018254,0.20545912743068873,0.04242736142951627,0.04242730367667939,0.9999968205014289,0.022159183387633383,0.06962059520785595,0.0,0.0,0.0
r0p0t0a08,128,5.461333333333333,1,0.1239013842249171,0.14438519077009235,1,5,5,0.05117611512117534,0.02355888445741297,0.07727609388489501,0.03814838951431871,0.07431077912952892,0.04242252706768376,0.042422525772957416,0.9999998752098322,0.022159241253456204,0.06973132978927193,0.0,0.0,0.0
r0p0t0a09,1,0.042666666666666665,1,1.1621893931316525,1.1621893931316525,1,5,640,1.2162141466452665,1.1865162186187843,1.2451055390941825,0.8501058002498496,1.9930135192134122,-0.28662061069170397,-0.28662742308071765,0.9997872430525354,-0.3221656688269844,-0.251088658697712,0.0,0.0,0.0
r0p0t0a09,2,0.08533333333333333,1,0.8566922604679034,0.8423065373547387,1,5,320,0.8789727985976683,0.8479634742255936,0.9159153600788286,0.6307362591757908,1.4106917287467045,-0.28662061069170397,-0.286626646604784,0.9998948447748895,-0.3224656924124837,-0.2511002388767132,0.0,0.0,0.0
r0p0t0a09,4,0.17066666666666666,1,0.6324856099783821,0.6236011237577553,1,5,160,0.6046101743398573,0.5545764700829787,0.6683433226793524,0.4238114332087351,0.988046471422217,-0.28661983647724076,-0.28662222640666524,0.9999568363362347,-0.32214914027518826,-0.25109564628984227,0.0,0.0,0.0
r0p0t0a09,8,0.3413333333333333,1,0.4782610109061527,0.4780976792378708,1,5,80,0.48453675113027495,0.43198213485290593,0.5387788631967169,0.3963491662119733,0.7225873144646292,-0.2866197272872748,-0.2866209347867631,0.9999767541291521,-0.32491902887825075,-0.2510911422778953,0.0,0.0,0.0
r0p0t0a09,16,0.6826666666666666,1,0.3790874563000149,0.38526212578319885,1,5,40,0.3824369810733468,0.3454931007680455,0.4222451596549717,0.3102014172284617,0.6155239730386453,-0.28662141810809905,-0.286621681141237,0.9999902361057604,-0.3224656993380064,-0.2510901484239083,0.0,0.0,0.0
r0p0t0a09,32,1.3653333333333333,1,0.3240309075404857,0.3291681377323221,1,5,20,0.3444560670868214,0.3018787310177227,0.3799948593996049,0.3014681565016111,0.5655256777882383,-0.2866254153247971,-0.2866254295818861,0.9999944413771156,-0.3250247227271748,-0.25108919550383446,0.0,0.0,0.0
r0p0t0a09,64,2.7306666666666666,1,0.29328636205567227,0.29717678503838896,1,5,10,0.3037675938316854,0.2678516103012595,0.3399094154966236,0.3125889829418053,0.38910482789099704,-0.286627521445875,-0.2866275150244423,0.9999984587258203,-0.32247539305840467,-0.2510912030887841,0.0,0.0,0.0
r0p0t0a09,128,5.461333333333333,1,0.27747400163475144,0.2798128497756076,1,5,5,0.2896080631196369,0.25238962459209807,0.3232706162989787,0.2825871091301471,0.33519968114029125,-0.28662705037430325,-0.28662704969051883,0.9999997383695667,-0.32247789894041584,-0.25108875367918,0.0,0.0,0.0
r0p0t0a10,1,0.042666666666666665,1,1.400475035256841,1.400475035256841,1,5,640,1.453608030580688,1.3469826223301473,1.548670977843575,0.9849495563935875,2.4215146491199793,0.22295614194660018,0.22295411027573475,0.9996857978466039,0.09907752990667784,0.32162575952241734,0.0,0.0,0.0
r0p0t0a10,2,0.08533333333333333,1,1.0039090137373154,1.0078046662809297,1,5,320,1.0220983189320956,0.9394798156529597,1.0779337727181475,0.6588935408609871,1.6864615381574428,0.22295614194660018,0.2229508518949472,0.9998484678389465,0.0990686082518237,0.3177358754067796,0.0,0.0,0.0
r0p0t0a10,4,0.17066666666666666,1,0.7163897606571613,0.7367769037351805,1,5,160,0.7298034203794076,0.6517964843568143,0.8011727543736353,0.4235548152754101,1.2217902724897631,0.22294906766980427,0.22294311665292463,0.9999264528145103,0.09905781824643264,0.3216284244593731,0.0,0.0,0.0
r0p0t0a10,8,0.3413333333333333,1,0.5227606149178572,0.553556849950925,1,5,80,0.5239477816974314,0.4978709190312607,0.5520308971623182,0.30524159679554613,0.8767442435896963,0.22295715637804178,0.22295497104903694,0.9999657598732349,0.10352408089326792,0.31772128654995646,0.0,0.0,0.0
r0p0t0a10,16,0.6826666666666666,1,0.4000890618755817,0.43384061157594134,1,5,40,0.4492348615539098,0.412763907648627,0.4861824714886512,0.307400806487896,0.7969955197395016,0.22295378968510468,0.22295264963313188,0.9999768335607261,0.0996152743002513,0.3132695460944349,0.0,0.0,0.0
r0p0t0a10,32,1.3653333333333333,1,0.3328930508856303,0.3593242565080803,1,5,20,0.35335091438315436,0.236501483981962,0.42654045841081967,0.1839715915237879,0.6452282379301092,0.22295531497621984,0.22295475123729777,0.9999885543860634,0.09906878460688692,0.31772771704501857,0.0,0.0,0.0
r0p0t0a10,64,2.7306666666666666,1,0.2988468490348526,0.31553453669342385,1,5,10,0.2993965408666685,0.2038444688115476,0.37204197062817507,0.2517851237916758,0.4740963892545227,0.2229520996288573,0.2229521540579175,0.9999939182278389,0.10351906123973334,0.317719031878379,0.0,0.0,0.0
r0p0t0a10,128,5.461333333333333,1,0.2817510760567661,0.2911805369731262,1,5,5,0.254097964869765,0.163430326835505,0.32756019038507467,0.24868902248194555,0.32998314586247857,0.22294973041174032,0.22294980844080958,0.9999977368176937,0.09960794270822537,0.32162542335809297,0.0,0.0,0.0
r0p0t0a11,1,0.042666666666666665,1,1.444812529311032,1.444812529311032,1,5,640,1.4286261421242494,1.3795523091289468,1.4927152728299768,0.9729821931977936,2.35369261690347,-0.6960503171191152,-0.6960470869191746,0.9997629607354769,-0.7879528569683836,-0.6027210857487497,0.0,0.0,0.0
r0p0t0a11,2,0.08533333333333333,1,1.1470135782017379,1.148466403568108,1,5,320,1.11449331505447,1.032626692718858,1.1907446460457916,0.7847458947544368,1.8865531455149127,-0.6960503171191152,-0.696047993468654,0.9998846150370977,-0.7879439041812767,-0.5830039164627018,0.0,0.0,0.0
r0p0t0a11,4,0.17066666666666666,1,0.9695947115187579,0.9668097009028848,1,5,160,0.9197791126884257,0.8102405898437803,1.011009569555188,0.6999193527550744,1.4587604453348748,-0.6960444227180412,-0.6960436908633446,0.999944939446963,-0.7879469090302357,-0.5769075858179881,0.0,0.0,0.0
r0p0t0a11,8,0.3413333333333333,1,0.8604530577219595,0.8617389143920311,1,5,80,0.7944236944273952,0.6801178108179476,0.8847868666230071,0.714833238401668,1.1783300061398043,-0.6960404502783513,-0.6960408018113841,0.9999776662051884,-0.7879431718126201,-0.5829917779707815,0.0,0.0,0.0
r0p0t0a11,16,0.6826666666666666,1,0.8017028002101604,0.8040711635087853,1,5,40,0.7539052166919894,0.6551024140162384,0.8394488191980333,0.723942807344746,1.1268299798890524,-0.6960453675408134,-0.6960451819087112,0.9999872223090719,-0.7879503225515763,-0.5829899735762425,0.0,0.0,0.0
r0p0t0a11,32,1.3653333333333333,1,0.7726989777187785,0.7736269615847028,1,5,20,0.7306076995566531,0.6328514594925662,0.8139178959486458,0.6757611391194146,1.0133633152931782,-0.6960428844028451,-0.6960427242848224,0.9999924893823474,-0.787946629667047,-0.6027199247858304,0.0,0.0,0.0
r0p0t0a11,64,2.7306666666666666,1,0.7573420867984599,0.7579464331619901,1,5,10,0.7196602606016146,0.5950937703986593,0.8032528705168047,0.7264421959613578,0.8878790767089174,-0.6960456263510001,-0.6960455647721057,0.9999949081186923,-0.78794980699115,-0.5768990404878304,0.0,0.0,0.0
r0p0t0a11,128,5.461333333333333,1,0.7496448538004006,0.7499832367920531,1,5,5,0.706095583610413,0.5959853045574741,0.7880985125113364,0.7747684257663066,0.7942951834307148,-0.6960466156223436,-0.6960466800083778,0.9999978539592886,-0.7879532165314898,-0.5829900360877487,0.0,0.0,0.0
r0p1t2a00,1,0.042666666666666665,0,21.494413194995804,21.494413194995804,1,5,640,20.254303250260534,17.676299191011875,22.397958129250586,5.367351996835837,15.065067819961925,-3.246132790336002,-3.1521764372518843,0.9473118566871543,-3.9194940696141627,-2.3117058416611114,0.5265625,0.4671875,0.5892187499999992
r0p1t2a00,2,0.08533333333333333,0,15.435729915804862,15.4648255875997,1,5,320,14.3402831181589,12.46615333862963,15.916714111710133,4.7285596621385295,27.312449101079274,-3.246132790336002,-3.2423704523591765,0.9714459878218921,-4.156432434744909,-2.3247282920461827,0.465625,0.4125,0.53125
r0p1t2a00,4,0.17066666666666666,0,11.178879741958012,11.302050538893937,1,5,160,9.162159814440622,7.610591157602009,10.539279734002957,4.731289294276179,17.161696887008414,-3.237898878910605,-3.2229979631760894,0.9889221611937302,-4.131004551121128,-2.3121448367976765,0.46875,0.3875,0.55625
r0p1t2a00,8,0.3413333333333333,0,8.344053181466757,8.486701617715205,1,5,80,6.88906480873072,5.729656109459476,7.89015875280714,4.1645657759953085,10.991593602629875,-3.190005775094688,-3.189210815856511,0.9943449291057701,-4.044177652179284,-2.3318963749395865,0.4,0.3375,0.4625
r0p1t2a00,16,0.6826666666666666,0,6.514409678747381,6.645899738209903,1,5,40,5.31733836131727,4.80793990300067,5.896266249174235,4.511317223138656,7.835671489695637,-3.159208292795596,-3.1608904393636332,0.9972181819046999,-3.9217432081227237,-2.3742074366669708,0.475,0.425,0.5
r0p1t2a00,32,1.3653333333333333,0,5.31719986070117,5.499083816550058,1,5,20,4.243414012177925,3.684939140369847,4.7277078890199355,3.972723027814769,6.3039623563057265,-3.167687172825608,-3.16828526852405,0.9987865570631078,-3.9505704572315548,-2.367930083587032,0.2,0.1,0.25
r0p1t2a00,64,2.7306666666666666,0,4.6885841212344035,4.824509567509935,1,5,10,3.581470031180466,2.868684531061966,4.063202954891465,3.320733442216998,5.118857123197647,-3.1436286872276815,-3.143808855421808,0.9995516119900743,-3.9101796282427284,-2.377106504348573,0.2,0.0,0.4
r0p1t2a00,128,5.461333333333333,0,4.366919665942301,4.4490310675214415,1,5,5,3.2758601569354457,2.4651691938323754,3.9224304176586844,3.5802960889364783,4.030412249679965,-3.1488115234051457,-3.1488256217139465,0.9998756823024025,-3.9165609568548874,-2.3810480010002735,0.0,0.0,0.0
r0p1t2a01,1,0.042666666666666665,0,30.17427159349803,30.17427159349803,1,5,640,30.061943162708083,28.672566245183795,31.267121972343226,14.313058792622044,29.156133384656986,6.853608623312435,8.877194616579487,0.9048375730542895,7.323864163367432,9.943770729215117,0.8546875,0.8453125,0.8640625
r0p1t2a01,2,0.08533333333333333,0,22.520364261497587,22.113020350251826,1,5,320,23.989826753245673,21.30968044952145,27.696690077690107,12.011368602963373,31.161553129234772,6.853608623312435,7.832199891150342,0.9346397342213455,5.779410916829196,9.542032808458547,0.809375,0.784375,0.83125
r0p1t2a01,4,0.17066666666666666,0,16.889466652195868,16.68038280186897,1,5,160,13.103153861007561,12.49152565912723,13.696166687409066,11.143935363914064,20.004878259490518,8.451767569589459,8.476738062277029,0.9848664026727248,6.540081296719045,9.748162897178524,0.7375,0.6875,0.79375
r0p1t2a01,8,0.3413333333333333,0,13.16393430501883,13.147620359593725,1,5,80,10.523553999224145,9.765487331814054,10.983785076859476,8.680130691983688,15.665263792600307,8.680711772460686,8.684054498229905,0.9946236011332933,6.906599697190883,9.736015008462012,0.75,0.65,0.825
r0p1t2a01,16,0.6826666666666666,0,10.819104592463193,10.962312551262261,1,5,40,9.7531014315735,8.69045790939664,10.380314927715075,9.308245558100376,12.77019377892477,8.76835921951611,8.770714744839596,0.9972269704009283,6.974254650253629,9.881353216407136,0.85,0.675,0.975
r0p1t2a01,32,1.3653333333333333,0,9.548637616480402,9.686510421578117,1,5,20,9.37608834006963,8.196590863209321,10.104526200310476,9.329568827171999,11.926761175822772,8.815196492469088,8.817362692341797,0.9984480231296811,7.045223033839656,9.906897613307288,0.95,0.85,1.0
r0p1t2a01,64,2.7306666666666666,0,8.873402477296384,8.980900733513934,1,5,10,9.072789145641178,7.494926770687908,9.962100169894699,9.439611848123633,10.493232213037462,8.885596460288069,8.885866931249662,0.9994880849099192,7.204598397617044,9.94465744717311,1.0,1.0,1.0
r0p1t2a01,128,5.461333333333333,0,8.541817460902536,8.606429277242448,1,5,5,9.01823711265068,7.438354598889065,9.944109521930699,9.803627142754712,9.995257259693803,8.86545801833067,8.865756256660372,0.9995839386963999,7.188750235787094,9.94358333184169,1.0,1.0,1.0
r0p1t2a02,1,0.042666666666666665,0,31.53363421632149,31.53363421632149,1,5,640,31.228040641628542,27.058498524012705,34.9029898756025,5.440390343141431,22.694252366805348,2.2514195906160666,0.3054934581089095,0.900227251124192,-0.15969204206985288,0.7667494213191868,0.5296875,0.48125,0.58125
r0p1t2a02,2,0.08533333333333333,0,21.15008070590333,22.306896684794193,1,5,320,22.041374769673233,18.4046180795323,24.63861198126599,4.376508354275927,38.315754330105534,2.2514195906160657,1.7036073965523288,0.9335975618634523,0.44490905091238653,2.9708896818898864,0.453125,0.40625,0.509375
r0p1t2a02,4,0.17066666666666666,0,14.812185673923553,15.786431392646737,1,5,160,10.963029953268927,9.433193761613998,12.565412705578748,4.671810688984556,19.415446976008546,0.7436346265461901,0.7630644754579081,0.9821399002995301,0.023503071277629406,1.4294899589992682,0.475,0.4,0.54375
r0p1t2a02,8,0.3413333333333333,0,10.448879869942273,11.18115845156809,1,5,80,6.930718334716975,5.349100682026002,8.08369086334582,3.1313231848174166,12.061693761055077,0.45701211762342825,0.46987404137345107,0.9927674884211891,-0.15361683207286364,1.0057251531962306,0.3625,0.3,0.425
r0p1t2a02,16,0.6826666666666666,0,7.281263021972289,7.9323230154373805,1,5,40,4.7281314254188,3.3946642752565217,5.558864381921858,3.1828417438813315,7.902613881249193,0.4352715680400771,0.4364896562605148,0.9966301612804271,-0.130280830770308,0.9787144972079127,0.275,0.125,0.4
r0p1t2a02,32,1.3653333333333333,0,5.017635263897026,5.645659436444968,1,5,20,3.639407991838443,2.4190426243622944,4.4686239740838625,2.2310564632509493,6.9780036479415015,0.36641115799536855,0.36802355682554894,0.9980051367825166,-0.13875149651353097,0.8648777944326163,0.25,0.05,0.45
r0p1t2a02,64,2.7306666666666666,0,3.523302328944203,4.043430659460031,1,5,10,1.772595548187962,0.7562478681760134,2.6733567460752354,1.064320830395855,3.022795508197595,0.29677362857372497,0.2968306323148135,0.9995349468322169,-0.17884250009545105,0.7724257067694305,0.0,0.0,0.0
r0p1t2a02,128,5.461333333333333,0,2.5441322129452817,2.9304030457655506,1,5,5,0.5998878519381297,0.2674039471955647,0.8333592305403967,0.33095815852232396,0.8964003397054261,0.3039283905260149,0.3039281948789269,0.9999592588562658,-0.15531604751171219,0.763172991970271,0.0,0.0,0.0
r0p1t2a03,1,0.042666666666666665,0,23.838122634849714,23.838122634849714,1,5,640,23.74417414380675,22.938205608817707,24.689201297607998,6.569686915851634,24.460896680259523,-7.283093046740615,-6.204305749535783,0.9338636786790249,-7.095401901119309,-5.159214489541873,0.6015625,0.5733984375000001,0.6296875
r0p1t2a03,2,0.08533333333333333,0,16.85954563695649,17.42527754650746,1,5,320,17.066558338894534,16.14435451501014,17.873730391925715,5.446023152911884,30.170959372908793,-7.283093046740615,-7.052150507368176,0.9652344918593524,-8.04417251389382,-5.9972886178988825,0.55,0.525,0.575
r0p1t2a03,4,0.17066666666666666,0,12.522410966918697,13.089400329356515,1,5,160,11.814302168686343,10.30803872756286,13.141017976484221,5.940959869341379,19.746623389903146,-6.746800618344982,-6.713568013863036,0.9858250517779638,-7.781251973015539,-5.611993556700977,0.5625,0.5125,0.59375
r0p1t2a03,8,0.3413333333333333,0,9.692649583945572,10.25565466885606,1,5,80,9.229143964106191,8.259419429322145,10.18769924798615,6.4905422525749294,15.032078434446714,-6.429223755625142,-6.426189246233905,0.993343797108765,-7.404435063448306,-5.353986431035297,0.5875,0.5,0.65
r0p1t2a03,16,0.6826666666666666,0,7.862699110914186,8.491258949011298,1,5,40,8.009180388049195,6.560716571079117,9.376441244561672,6.2316842648661,10.47078328709671,-6.327488074624448,-6.32408293591905,0.996339779496319,-7.316481499887457,-5.2018069195302115,0.65,0.575,0.725
r0p1t2a03,32,1.3653333333333333,0,6.966448942981141,7.454058724301287,1,5,20,7.326392022831267,5.937128817050498,8.493599266368106,5.866040404076156,9.767456889788903,-6.282475495781007,-6.280393366463679,0.9978393720047025,-7.244376927985778,-5.256276136899524,0.7,0.55,0.85
r0p1t2a03,64,2.7306666666666666,0,6.5777284713028426,6.877044999737603,1,5,10,6.8005711382218434,5.635026360715519,8.00242038133984,5.772512427272492,10.116387465579942,-6.228134400955426,-6.227461831440544,0.9988645543703755,-7.214037296528638,-5.228908177482176,0.6,0.5,0.8
r0p1t2a03,128,5.461333333333333,0,6.404502062538357,6.569560575864864,1,5,5,6.3093311648122095,5.2881944740940385,7.115773084112369,6.173266246459905,7.383289378866659,-6.206817844806699,-6.2068550771987825,0.9998045907245123,-7.0965306164748085,-5.166766106219087,0.8,0.4,1.0
r0p1t2a04,1,0.042666666666666665,0,67.50419215850658,67.50419215850658,1,5,640,70.12884652310926,63.64298816358232,76.95758775434571,11.677332059162268,143.1308895220899,3.1462141693648995,0.6130220525528756,0.5545096948607512,-4.332240344795738,7.913921723421564,0.7484375,0.7171875,0.7703125
r0p1t2a04,2,0.08533333333333333,0,46.48385636118966,47.73307637631539,1,5,320,61.409629154540774,54.146407120976576,69.59264807180259,24.716689755352895,106.70630486107659,8.208714169364901,5.306127017282963,0.6079601043706659,-1.8673478624388888,16.23682848505652,0.7875,0.765625,0.809375
r0p1t2a04,4,0.17066666666666666,0,32.854275004614145,33.75295381199173,1,5,160,45.947760572275946,36.64333441542814,57.27206877423813,14.58025316066893,67.1464965504521,3.2210826975321596,1.8600491702022923,0.780041471402533,-6.224985122650092,12.233010035693002,0.83125,0.7875,0.86875
r0p1t2a04,8,0.3413333333333333,0,23.178269883273675,23.867751179742335,1,5,80,37.60907411850143,26.214095732875837,48.500617789763666,11.06963545723418,66.53751623507661,3.8124610622488673,2.864370721128866,0.8376573614447389,-5.855801977940301,12.686738294109377,0.7875,0.725,0.8375
r0p1t2a04,16,0.6826666666666666,0,15.136514250761536,16.87819226249997,1,5,40,26.791761365473622,10.08321581346873,43.083000003101745,8.892848166762061,24.68688498659022,5.8906572295953055,3.3092964470552446,0.9239140247938867,-4.390355336391922,14.226948627469296,0.7,0.5,0.9
r0p1t2a04,32,1.3653333333333333,0,10.116752086941043,11.936301264873673,1,5,20,11.896287633082336,6.295777353720557,17.046403651197803,6.404843081536358,19.700584156965594,2.7634431396086887,2.703544655845333,0.9797687594592426,-4.267139448828816,11.082728357091424,0.6,0.4,0.75
r0p1t2a04,64,2.7306666666666666,0,6.964346310603775,8.442525972940823,1,5,10,9.38396603008793,4.0258443880347174,14.851197092000877,5.742562359521175,14.403028384439343,2.119186081163701,2.077186673475407,0.9873547961327505,-4.102476039185663,10.635453985898575,0.6,0.3,0.9
r0p1t2a04,128,5.461333333333333,0,4.85921353694073,5.9729995197353025,1,5,5,8.362429474940338,2.780563671856334,13.295440000023753,4.379012415611371,12.571505701074415,1.8501631656989495,1.82413451369958,0.9899133334188481,-4.258254326999303,9.479359856646312,0.4,0.0,0.8
r0p1t2a05,1,0.042666666666666665,0,33.26141046119481,33.26141046119481,1,5,640,35.116271255109304,32.097311601338546,37.532551536002934,9.459794916959197,69.3263685085915,-4.548129876299062,-1.9950473463949236,0.8556714367564471,-4.117135414725422,0.16303639656814828,0.7390625,0.7140625,0.7609375
r0p1t2a05,2,0.08533333333333333,0,23.259266988005926,23.552166481366893,1,5,320,25.04336387818195,22.69341688732535,26.503589323958934,9.249725315860196,46.91642436441399,-4.548129876299062,-4.003234264395511,0.9137079626492338,-7.598704339596688,-0.924114685574418,0.728125,0.671875,0.784375
r0p1t2a05,4,0.17066666666666666,0,16.23948064672815,16.700182813819545,1,5,160,14.829406767670633,13.682408580984857,15.893844896218887,7.962491982623118,22.626881826940117,-3.2104172772288537,-3.0798907272351537,0.9688663918053382,-5.41736982530117,-0.8100976788351213,0.6625,0.59375,0.73125
r0p1t2a05,8,0.3413333333333333,0,11.450451676947281,11.87400042275052,1,5,80,9.946102444985597,8.02713371874614,11.429173746197995,5.664731793009671,15.258398890802649,-2.666193497303123,-2.6414729868120954,0.9861350904423974,-4.934723150113291,-0.5103338217610425,0.575,0.5375,0.6125
r0p1t2a05,16,0.6826666666666666,0,8.134385504987767,8.487624876944222,1,5,40,6.410506717833169,4.939484286753968,7.602018662150142,4.452469722585769,10.869885784629636,-2.257196577034361,-2.2535644473856995,0.9945273485293901,-4.314533889595268,-0.1944953207092941,0.475,0.275,0.65
r0p1t2a05,32,1.3653333333333333,0,5.743682523211616,6.12892495123279,1,5,20,4.544498444282103,2.8420967100397703,5.823588199483354,2.2826233934211624,8.05358324380774,-2.0609323405957793,-2.0588489574238467,0.9975044508511339,-4.110355657742685,-0.010348783594322786,0.2,0.05,0.35
r0p1t2a05,64,2.7306666666666666,0,4.162053939310447,4.508402550893673,1,5,10,3.8470692704428378,2.1466964741796977,4.90129489707691,2.417627299575983,6.539939774693858,-2.076567641236182,-2.0763963789403768,0.9984033501974431,-4.131613394748928,-0.022219575373288336,0.2,0.0,0.4
r0p1t2a05,128,5.461333333333333,0,3.1664109656444435,3.421502566480835,1,5,5,3.1378736360381656,0.9757527931952532,4.578267607328329,1.2883696914949108,4.883282169591528,-2.0229145226630187,-2.022796041777558,0.9991238045435309,-4.099901114269959,0.012935401352616616,0.2,0.0,0.6
r0p1t2a06,1,0.042666666666666665,0,31.256593231160892,31.256593231160892,1,5,640,29.089963500913917,26.382189149970447,32.93914259152948,7.142682600921091,41.31872832906696,4.648740705148725,4.550066351166348,0.9032258703620296,2.996148220513331,6.141392213028095,0.6171875,0.5953125,0.6421875
r0p1t2a06,2,0.08533333333333333,0,22.521370525413133,22.470783480679135,1,5,320,21.618789371864796,18.48610669387794,26.29240020419966,6.877982973713031,35.83264029089976,5.211240705148725,4.9845942614290975,0.9392003509585649,3.121711224347851,6.934218321042098,0.596875,0.53125,0.675
r0p1t2a06,4,0.17066666666666666,0,16.602889470743698,16.39868455529946,1,5,160,11.939969650645436,9.378541990835854,14.041677273132184,6.664842316809226,20.815729301425865,4.629843938812451,4.640716032878946,0.9817904854891861,2.9175970571517427,6.384211894026184,0.60625,0.5125,0.7
r0p1t2a06,8,0.3413333333333333,0,12.612845451257167,12.284430291981165,1,5,80,8.437481910882129,6.3941454716063255,10.095005175874297,6.300429096320045,13.10850406586265,4.495046123327571,4.4938880573682,0.9922664364375711,2.8419810716231426,6.153571257775728,0.5875,0.4875,0.7125
r0p1t2a06,16,0.6826666666666666,0,9.52411307789642,9.586574665943418,1,5,40,7.132285912746569,5.150741577356934,8.723573384309091,4.3085503847493625,9.612164034591965,4.5689247659045105,4.562025704023987,0.9954467086735191,2.9461592386473603,6.1830902952803495,0.475,0.3,0.65
r0p1t2a06,32,1.3653333333333333,0,7.692494940490036,7.899367502483347,1,5,20,6.269256305118367,3.895008784369885,7.964675499241273,3.3100196943171794,8.790637098390958,4.569102581619742,4.564642199920722,0.997198887178013,2.9321859398805357,6.201668689198423,0.35,0.25,0.45
r0p1t2a06,64,2.7306666666666666,0,6.714789199633182,6.902811274841643,1,5,10,5.822201417925926,3.5237432219614084,7.44172643997872,3.3274266683617224,10.97333871468503,4.58510299757072,4.5831352638478045,0.9980405463124717,2.9915963302498874,6.17801195469654,0.3,0.1,0.5
