x,y,t
2.1000000000,-2.4500000000,0.0000948659
2.1000000000,-2.4000000000,0.0000959903
2.1000000000,-2.3500000000,0.0000971311
2.1000000000,-2.3000000000,0.0000982883
2.1000000000,-2.2500000000,0.0000994615
2.1000000000,-2.2000000000,0.0001006507
2.1000000000,-2.1500000000,0.0001018553
2.1000000000,-2.1000000000,0.0001030750
2.1000000000,-2.0500000000,0.0001043093
2.1000000000,-2.0000000000,0.0001055576
2.1000000000,-1.9500000000,0.0001068193
2.1000000000,-1.9000000000,0.0001080937
2.1000000000,-1.8500000000,0.0001093799
2.1000000000,-1.8000000000,0.0001106769
2.1000000000,-1.7500000000,0.0001119837
2.1000000000,-1.7000000000,0.0001132991
2.1000000000,-1.6500000000,0.0001146217
2.1000000000,-1.6000000000,0.0001159502
2.1000000000,-1.5500000000,0.0001172830
2.1000000000,-1.5000000000,0.0001186182
2.1000000000,-1.4500000000,0.0001199540
2.1000000000,-1.4000000000,0.0001212883
2.1000000000,-1.3500000000,0.0001226190
2.1000000000,-1.3000000000,0.0001239436
2.1000000000,-1.2500000000,0.0001252596
2.1000000000,-1.2000000000,0.0001265644
2.1000000000,-1.1500000000,0.0001278550
2.1000000000,-1.1000000000,0.0001291284
2.1000000000,-1.0500000000,0.0001303815
2.1000000000,-1.0000000000,0.0001316109
2.1000000000,-0.9500000000,0.0001328132
2.1000000000,-0.9000000000,0.0001339849
2.1000000000,-0.8500000000,0.0001351223
2.1000000000,-0.8000000000,0.0001362216
2.1000000000,-0.7500000000,0.0001372792
2.1000000000,-0.7000000000,0.0001382911
2.1000000000,-0.6500000000,0.0001392537
2.1000000000,-0.6000000000,0.0001401631
2.1000000000,-0.5500000000,0.0001410158
2.1000000000,-0.5000000000,0.0001418080
2.1000000000,-0.4500000000,0.0001425364
2.1000000000,-0.4000000000,0.0001431977
2.1000000000,-0.3500000000,0.0001437889
2.1000000000,-0.3000000000,0.0001443073
2.1000000000,-0.2500000000,0.0001447503
2.1000000000,-0.2000000000,0.0001451159
2.1000000000,-0.1500000000,0.0001454021
2.1000000000,-0.1000000000,0.0001456076
2.1000000000,-0.0500000000,0.0001457313
2.1000000000,-0.0000000000,0.0001457726
2.1500000000,-3.0000000000,0.0000849140
2.1500000000,-2.9500000000,0.0000858567
2.1500000000,-2.9000000000,0.0000868148
2.1500000000,-2.8500000000,0.0000877885
2.1500000000,-2.8000000000,0.0000887779
2.1500000000,-2.7500000000,0.0000897831
2.1500000000,-2.7000000000,0.0000908042
2.1500000000,-2.6500000000,0.0000918412
2.1500000000,-2.6000000000,0.0000928942
2.1500000000,-2.5500000000,0.0000939631
2.1500000000,-2.5000000000,0.0000950479
2.1500000000,-2.4500000000,0.0000961485
2.1500000000,-2.4000000000,0.0000972649
2.1500000000,-2.3500000000,0.0000983968
2.1500000000,-2.3000000000,0.0000995441
2.1500000000,-2.2500000000,0.0001007064
2.1500000000,-2.2000000000,0.0001018835
2.1500000000,-2.1500000000,0.0001030750
2.1500000000,-2.1000000000,0.0001042805
2.1500000000,-2.0500000000,0.0001054993
2.1500000000,-2.0000000000,0.0001067310
2.1500000000,-1.9500000000,0.0001079747
2.1500000000,-1.9000000000,0.0001092298
2.1500000000,-1.8500000000,0.0001104954
2.1500000000,-1.8000000000,0.0001117704
2.1500000000,-1.7500000000,0.0001130539
2.1500000000,-1.7000000000,0.0001143445
2.1500000000,-1.6500000000,0.0001156409
2.1500000000,-1.6000000000,0.0001169418
2.1500000000,-1.5500000000,0.0001182455
2.1500000000,-1.5000000000,0.0001195503
2.1500000000,-1.4500000000,0.0001208542
2.1500000000,-1.4000000000,0.0001221554
2.1500000000,-1.3500000000,0.0001234517
2.1500000000,-1.3000000000,0.0001247406
2.1500000000,-1.2500000000,0.0001260198
2.1500000000,-1.2000000000,0.0001272867
2.1500000000,-1.1500000000,0.0001285385
2.1500000000,-1.1000000000,0.0001297723
2.1500000000,-1.0500000000,0.0001309851
2.1500000000,-1.0000000000,0.0001321738
2.1500000000,-0.9500000000,0.0001333350
2.1500000000,-0.9000000000,0.0001344655
2.1500000000,-0.8500000000,0.0001355617
2.1500000000,-0.8000000000,0.0001366203
2.1500000000,-0.7500000000,0.0001376376
2.1500000000,-0.7000000000,0.0001386102
2.1500000000,-0.6500000000,0.0001395345
2.1500000000,-0.6000000000,0.0001404070
2.1500000000,-0.5500000000,0.0001412243
2.1500000000,-0.5000000000,0.0001419832
2.1500000000,-0.4500000000,0.0001426805
2.1500000000,-0.4000000000,0.0001433131
2.1500000000,-0.3500000000,0.0001438784
2.1500000000,-0.3000000000,0.0001443737
2.1500000000,-0.2500000000,0.0001447969
2.1500000000,-0.2000000000,0.0001451459
2.1500000000,-0.1500000000,0.0001454191
2.1500000000,-0.1000000000,0.0001456152
2.1500000000,-0.0500000000,0.0001457332
2.1500000000,-0.0000000000,0.0001457726
2.2000000000,-3.0000000000,0.0000862033
2.2000000000,-2.9500000000,0.0000871450
2.2000000000,-2.9000000000,0.0000881017
2.2000000000,-2.8500000000,0.0000890733
2.2000000000,-2.8000000000,0.0000900601
2.2000000000,-2.7500000000,0.0000910620
2.2000000000,-2.7000000000,0.0000920792
2.2000000000,-2.6500000000,0.0000931116
2.2000000000,-2.6000000000,0.0000941592
2.2000000000,-2.5500000000,0.0000952220
2.2000000000,-2.5000000000,0.0000962999
2.2000000000,-2.4500000000,0.0000973928
2.2000000000,-2.4000000000,0.0000985006
2.2000000000,-2.3500000000,0.0000996229
2.2000000000,-2.3000000000,0.0001007597
2.2000000000,-2.2500000000,0.0001019105
2.2000000000,-2.2000000000,0.0001030751
2.2000000000,-2.1500000000,0.0001042530
2.2000000000,-2.1000000000,0.0001054437
2.2000000000,-2.0500000000,0.0001066467
2.2000000000,-2.0000000000,0.0001078613
2.2000000000,-1.9500000000,0.0001090867
2.2000000000,-1.9000000000,0.0001103223
2.2000000000,-1.8500000000,0.0001115671
2.2000000000,-1.8000000000,0.0001128200
2.2000000000,-1.7500000000,0.0001140800
2.2000000000,-1.7000000000,0.0001153459
2.2000000000,-1.6500000000,0.0001166163
2.2000000000,-1.6000000000,0.0001178898
2.2000000000,-1.5500000000,0.0001191648
2.2000000000,-1.5000000000,0.0001204396
2.2000000000,-1.4500000000,0.0001217124
2.2000000000,-1.4000000000,0.0001229811
2.2000000000,-1.3500000000,0.0001242437
2.2000000000,-1.3000000000,0.0001254979
2.2000000000,-1.2500000000,0.0001267414
2.2000000000,-1.2000000000,0.0001279717
2.2000000000,-1.1500000000,0.0001291860
2.2000000000,-1.1000000000,0.0001303816
2.2000000000,-1.0500000000,0.0001315557
2.2000000000,-1.0000000000,0.0001327053
2.2000000000,-0.9500000000,0.0001338272
2.2000000000,-0.9000000000,0.0001349183
2.2000000000,-0.8500000000,0.0001359754
2.2000000000,-0.8000000000,0.0001369952
2.2000000000,-0.7500000000,0.0001379744
2.2000000000,-0.7000000000,0.0001389097
2.2000000000,-0.6500000000,0.0001397978
2.2000000000,-0.6000000000,0.0001406355
2.2000000000,-0.5500000000,0.0001414197
2.2000000000,-0.5000000000,0.0001421472
2.2000000000,-0.4500000000,0.0001428152
2.2000000000,-0.4000000000,0.0001434210
2.2000000000,-0.3500000000,0.0001439619
2.2000000000,-0.3000000000,0.0001444357
2.2000000000,-0.2500000000,0.0001448403
2.2000000000,-0.2000000000,0.0001451739
2.2000000000,-0.1500000000,0.0001454349
2.2000000000,-0.1000000000,0.0001456222
2.2000000000,-0.0500000000,0.0001457350
2.2000000000,-0.0000000000,0.0001457726
2.2500000000,-3.0000000000,0.0000874623
2.2500000000,-2.9500000000,0.0000884024
2.2500000000,-2.9000000000,0.0000893569
2.2500000000,-2.8500000000,0.0000903258
2.2500000000,-2.8000000000,0.0000913093
2.2500000000,-2.7500000000,0.0000923073
2.2500000000,-2.7000000000,0.0000933199
2.2500000000,-2.6500000000,0.0000943471
2.2500000000,-2.6000000000,0.0000953888
2.2500000000,-2.5500000000,0.0000964448
2.2500000000,-2.5000000000,0.0000975152
2.2500000000,-2.4500000000,0.0000985998
2.2500000000,-2.4000000000,0.0000996983
2.2500000000,-2.3500000000,0.0001008106
2.2500000000,-2.3000000000,0.0001019364
2.2500000000,-2.2500000000,0.0001030752
2.2500000000,-2.2000000000,0.0001042268
2.2500000000,-2.1500000000,0.0001053906
2.2500000000,-2.1000000000,0.0001065662
2.2500000000,-2.0500000000,0.0001077529
2.2500000000,-2.0000000000,0.0001089501
2.2500000000,-1.9500000000,0.0001101571
2.2500000000,-1.9000000000,0.0001113730
2.2500000000,-1.8500000000,0.0001125968
2.2500000000,-1.8000000000,0.0001138276
2.2500000000,-1.7500000000,0.0001150643
2.2500000000,-1.7000000000,0.0001163055
2.2500000000,-1.6500000000,0.0001175501
2.2500000000,-1.6000000000,0.0001187965
2.2500000000,-1.5500000000,0.0001200432
2.2500000000,-1.5000000000,0.0001212885
2.2500000000,-1.4500000000,0.0001225307
2.2500000000,-1.4000000000,0.0001237676
2.2500000000,-1.3500000000,0.0001249975
2.2500000000,-1.3000000000,0.0001262179
2.2500000000,-1.2500000000,0.0001274268
2.2500000000,-1.2000000000,0.0001286215
2.2500000000,-1.1500000000,0.0001297997
2.2500000000,-1.1000000000,0.0001309586
2.2500000000,-1.0500000000,0.0001320955
2.2500000000,-1.0000000000,0.0001332075
2.2500000000,-0.9500000000,0.0001342919
2.2500000000,-0.9000000000,0.0001353455
2.2500000000,-0.8500000000,0.0001363653
2.2500000000,-0.8000000000,0.0001373482
2.2500000000,-0.7500000000,0.0001382913
2.2500000000,-0.7000000000,0.0001391913
2.2500000000,-0.6500000000,0.0001400452
2.2500000000,-0.6000000000,0.0001408500
2.2500000000,-0.5500000000,0.0001416029
2.2500000000,-0.5000000000,0.0001423009
2.2500000000,-0.4500000000,0.0001429415
2.2500000000,-0.4000000000,0.0001435220
2.2500000000,-0.3500000000,0.0001440401
2.2500000000,-0.3000000000,0.0001444937
2.2500000000,-0.2500000000,0.0001448809
2.2500000000,-0.2000000000,0.0001452000
2.2500000000,-0.1500000000,0.0001454497
2.2500000000,-0.1000000000,0.0001456288
2.2500000000,-0.0500000000,0.0001457366
2.2500000000,-0.0000000000,0.0001457726
2.3000000000,-3.0000000000,0.0000886914
2.3000000000,-2.9500000000,0.0000896293
2.3000000000,-2.9000000000,0.0000905811
2.3000000000,-2.8500000000,0.0000915467
2.3000000000,-2.8000000000,0.0000925263
2.3000000000,-2.7500000000,0.0000935198
2.3000000000,-2.7000000000,0.0000945273
2.3000000000,-2.6500000000,0.0000955486
2.3000000000,-2.6000000000,0.0000965837
2.3000000000,-2.5500000000,0.0000976325
2.3000000000,-2.5000000000,0.0000986948
2.3000000000,-2.4500000000,0.0000997705
2.3000000000,-2.4000000000,0.0001008594
2.3000000000,-2.3500000000,0.0001019610
2.3000000000,-2.3000000000,0.0001030753
2.3000000000,-2.2500000000,0.0001042017
2.3000000000,-2.2000000000,0.0001053398
2.3000000000,-2.1500000000,0.0001064892
2.3000000000,-2.1000000000,0.0001076494
2.3000000000,-2.0500000000,0.0001088196
2.3000000000,-2.0000000000,0.0001099992
2.3000000000,-1.9500000000,0.0001111875
2.3000000000,-1.9000000000,0.0001123835
2.3000000000,-1.8500000000,0.0001135864
2.3000000000,-1.8000000000,0.0001147950
2.3000000000,-1.7500000000,0.0001160084
2.3000000000,-1.7000000000,0.0001172253
2.3000000000,-1.6500000000,0.0001184442
2.3000000000,-1.6000000000,0.0001196639
2.3000000000,-1.5500000000,0.0001208828
2.3000000000,-1.5000000000,0.0001220992
2.3000000000,-1.4500000000,0.0001233113
2.3000000000,-1.4000000000,0.0001245173
2.3000000000,-1.3500000000,0.0001257152
2.3000000000,-1.3000000000,0.0001269028
2.3000000000,-1.2500000000,0.0001280780
2.3000000000,-1.2000000000,0.0001292385
2.3000000000,-1.1500000000,0.0001303817
2.3000000000,-1.1000000000,0.0001315053
2.3000000000,-1.0500000000,0.0001326065
2.3000000000,-1.0000000000,0.0001336826
2.3000000000,-0.9500000000,0.0001347310
2.3000000000,-0.9000000000,0.0001357488
2.3000000000,-0.8500000000,0.0001367330
2.3000000000,-0.8000000000,0.0001376810
2.3000000000,-0.7500000000,0.0001385896
2.3000000000,-0.7000000000,0.0001394562
2.3000000000,-0.6500000000,0.0001402778
2.3000000000,-0.6000000000,0.0001410516
2.3000000000,-0.5500000000,0.0001417749
2.3000000000,-0.5000000000,0.0001424452
2.3000000000,-0.4500000000,0.0001430599
2.3000000000,-0.4000000000,0.0001436166
2.3000000000,-0.3500000000,0.0001441133
2.3000000000,-0.3000000000,0.0001445480
2.3000000000,-0.2500000000,0.0001449189
2.3000000000,-0.2000000000,0.0001452245
2.3000000000,-0.1500000000,0.0001454635
2.3000000000,-0.1000000000,0.0001456350
2.3000000000,-0.0500000000,0.0001457382
2.3000000000,-0.0000000000,0.0001457726
2.3500000000,-3.0000000000,0.0000898912
2.3500000000,-2.9500000000,0.0000908263
2.3500000000,-2.9000000000,0.0000917748
2.3500000000,-2.8500000000,0.0000927366
2.3500000000,-2.8000000000,0.0000937117
2.3500000000,-2.7500000000,0.0000947002
2.3500000000,-2.7000000000,0.0000957019
2.3500000000,-2.6500000000,0.0000967169
2.3500000000,-2.6000000000,0.0000977449
2.3500000000,-2.5500000000,0.0000987859
2.3500000000,-2.5000000000,0.0000998397
2.3500000000,-2.4500000000,0.0001009060
2.3500000000,-2.4000000000,0.0001019847
2.3500000000,-2.3500000000,0.0001030753
2.3500000000,-2.3000000000,0.0001041776
2.3500000000,-2.2500000000,0.0001052912
2.3500000000,-2.2000000000,0.0001064156
2.3500000000,-2.1500000000,0.0001075503
2.3500000000,-2.1000000000,0.0001086947
2.3500000000,-2.0500000000,0.0001098482
2.3500000000,-2.0000000000,0.0001110100
2.3500000000,-1.9500000000,0.0001121795
2.3500000000,-1.9000000000,0.0001133556
2.3500000000,-1.8500000000,0.0001145375
2.3500000000,-1.8000000000,0.0001157242
2.3500000000,-1.7500000000,0.0001169144
2.3500000000,-1.7000000000,0.0001181070
2.3500000000,-1.6500000000,0.0001193007
2.3500000000,-1.6000000000,0.0001204940
2.3500000000,-1.5500000000,0.0001216855
2.3500000000,-1.5000000000,0.0001228735
2.3500000000,-1.4500000000,0.0001240563
2.3500000000,-1.4000000000,0.0001252321
2.3500000000,-1.3500000000,0.0001263989
2.3500000000,-1.3000000000,0.0001275547
2.3500000000,-1.2500000000,0.0001286973
2.3500000000,-1.2000000000,0.0001298246
2.3500000000,-1.1500000000,0.0001309342
2.3500000000,-1.1000000000,0.0001320237
2.3500000000,-1.0500000000,0.0001330906
2.3500000000,-1.0000000000,0.0001341323
2.3500000000,-0.9500000000,0.0001351463
2.3500000000,-0.9000000000,0.0001361299
2.3500000000,-0.8500000000,0.0001370803
2.3500000000,-0.8000000000,0.0001379949
2.3500000000,-0.7500000000,0.0001388709
2.3500000000,-0.7000000000,0.0001397058
2.3500000000,-0.6500000000,0.0001404967
2.3500000000,-0.6000000000,0.0001412412
2.3500000000,-0.5500000000,0.0001419367
2.3500000000,-0.5000000000,0.0001425807
2.3500000000,-0.4500000000,0.0001431710
2.3500000000,-0.4000000000,0.0001437055
2.3500000000,-0.3500000000,0.0001441821
2.3500000000,-0.3000000000,0.0001445990
2.3500000000,-0.2500000000,0.0001449546
2.3500000000,-0.2000000000,0.0001452475
2.3500000000,-0.1500000000,0.0001454765
2.3500000000,-0.1000000000,0.0001456408
2.3500000000,-0.0500000000,0.0001457396
2.3500000000,-0.0000000000,0.0001457726
2.4000000000,-3.0000000000,0.0000910622
2.4000000000,-2.9500000000,0.0000919941
2.4000000000,-2.9000000000,0.0000929387
2.4000000000,-2.8500000000,0.0000938961
2.4000000000,-2.8000000000,0.0000948663
2.4000000000,-2.7500000000,0.0000958492
2.4000000000,-2.7000000000,0.0000968447
2.4000000000,-2.6500000000,0.0000978528
2.4000000000,-2.6000000000,0.0000988733
2.4000000000,-2.5500000000,0.0000999060
2.4000000000,-2.5000000000,0.0001009508
2.4000000000,-2.4500000000,0.0001020073
2.4000000000,-2.4000000000,0.0001030754
2.4000000000,-2.3500000000,0.0001041546
2.4000000000,-2.3000000000,0.0001052447
2.4000000000,-2.2500000000,0.0001063451
2.4000000000,-2.2000000000,0.0001074554
2.4000000000,-2.1500000000,0.0001085751
2.4000000000,-2.1000000000,0.0001097036
2.4000000000,-2.0500000000,0.0001108402
2.4000000000,-2.0000000000,0.0001119841
2.4000000000,-1.9500000000,0.0001131347
2.4000000000,-1.9000000000,0.0001142909
2.4000000000,-1.8500000000,0.0001154519
2.4000000000,-1.8000000000,0.0001166166
2.4000000000,-1.7500000000,0.0001177839
2.4000000000,-1.7000000000,0.0001189526
2.4000000000,-1.6500000000,0.0001201213
2.4000000000,-1.6000000000,0.0001212887
2.4000000000,-1.5500000000,0.0001224533
2.4000000000,-1.5000000000,0.0001236136
2.4000000000,-1.4500000000,0.0001247677
2.4000000000,-1.4000000000,0.0001259140
2.4000000000,-1.3500000000,0.0001270506
2.4000000000,-1.3000000000,0.0001281755
2.4000000000,-1.2500000000,0.0001292866
2.4000000000,-1.2000000000,0.0001303818
2.4000000000,-1.1500000000,0.0001314590
2.4000000000,-1.1000000000,0.0001325157
2.4000000000,-1.0500000000,0.0001335497
2.4000000000,-1.0000000000,0.0001345584
2.4000000000,-0.9500000000,0.0001355395
2.4000000000,-0.9000000000,0.0001364903
2.4000000000,-0.8500000000,0.0001374085
2.4000000000,-0.8000000000,0.0001382914
2.4000000000,-0.7500000000,0.0001391364
2.4000000000,-0.7000000000,0.0001399411
2.4000000000,-0.6500000000,0.0001407031
2.4000000000,-0.6000000000,0.0001414198
2.4000000000,-0.5500000000,0.0001420889
2.4000000000,-0.5000000000,0.0001427082
2.4000000000,-0.4500000000,0.0001432756
2.4000000000,-0.4000000000,0.0001437890
2.4000000000,-0.3500000000,0.0001442466
2.4000000000,-0.3000000000,0.0001446468
2.4000000000,-0.2500000000,0.0001449880
2.4000000000,-0.2000000000,0.0001452690
2.4000000000,-0.1500000000,0.0001454887
2.4000000000,-0.1000000000,0.0001456462
2.4000000000,-0.0500000000,0.0001457410
2.4000000000,-0.0000000000,0.0001457726
2.4500000000,-3.0000000000,0.0000922051
2.4500000000,-2.9500000000,0.0000931331
2.4500000000,-2.9000000000,0.0000940734
2.4500000000,-2.8500000000,0.0000950259
2.4500000000,-2.8000000000,0.0000959907
2.4500000000,-2.7500000000,0.0000969676
2.4500000000,-2.7000000000,0.0000979564
2.4500000000,-2.6500000000,0.0000989572
2.4500000000,-2.6000000000,0.0000999697
2.4500000000,-2.5500000000,0.0001009937
2.4500000000,-2.5000000000,0.0001020291
2.4500000000,-2.4500000000,0.0001030754
2.4500000000,-2.4000000000,0.0001041325
2.4500000000,-2.3500000000,0.0001052000
2.4500000000,-2.3000000000,0.0001062775
2.4500000000,-2.2500000000,0.0001073645
2.4500000000,-2.2000000000,0.0001084605
2.4500000000,-2.1500000000,0.0001095650
2.4500000000,-2.1000000000,0.0001106774
2.4500000000,-2.0500000000,0.0001117970
2.4500000000,-2.0000000000,0.0001129230
2.4500000000,-1.9500000000,0.0001140546
2.4500000000,-1.9000000000,0.0001151910
2.4500000000,-1.8500000000,0.0001163312
2.4500000000,-1.8000000000,0.0001174741
2.4500000000,-1.7500000000,0.0001186187
2.4500000000,-1.7000000000,0.0001197637
2.4500000000,-1.6500000000,0.0001209078
2.4500000000,-1.6000000000,0.0001220498
2.4500000000,-1.5500000000,0.0001231880
2.4500000000,-1.5000000000,0.0001243211
2.4500000000,-1.4500000000,0.0001254472
2.4500000000,-1.4000000000,0.0001265648
2.4500000000,-1.3500000000,0.0001276720
2.4500000000,-1.3000000000,0.0001287669
2.4500000000,-1.2500000000,0.0001298476
2.4500000000,-1.2000000000,0.0001309119
2.4500000000,-1.1500000000,0.0001319577
2.4500000000,-1.1000000000,0.0001329829
2.4500000000,-1.0500000000,0.0001339852
2.4500000000,-1.0000000000,0.0001349624
2.4500000000,-0.9500000000,0.0001359119
2.4500000000,-0.9000000000,0.0001368316
2.4500000000,-0.8500000000,0.0001377189
2.4500000000,-0.8000000000,0.0001385716
2.4500000000,-0.7500000000,0.0001393872
2.4500000000,-0.7000000000,0.0001401633
2.4500000000,-0.6500000000,0.0001408977
2.4500000000,-0.6000000000,0.0001415881
2.4500000000,-0.5500000000,0.0001422324
2.4500000000,-0.5000000000,0.0001428283
2.4500000000,-0.4500000000,0.0001433740
2.4500000000,-0.4000000000,0.0001438676
2.4500000000,-0.3500000000,0.0001443074
2.4500000000,-0.3000000000,0.0001446918
2.4500000000,-0.2500000000,0.0001450195
2.4500000000,-0.2000000000,0.0001452893
2.4500000000,-0.1500000000,0.0001455001
2.4500000000,-0.1000000000,0.0001456513
2.4500000000,-0.0500000000,0.0001457422
2.4500000000,-0.0000000000,0.0001457726
2.5000000000,-3.0000000000,0.0000933202
2.5000000000,-2.9500000000,0.0000942440
2.5000000000,-2.9000000000,0.0000951795
2.5000000000,-2.8500000000,0.0000961268
2.5000000000,-2.8000000000,0.0000970856
2.5000000000,-2.7500000000,0.0000980560
2.5000000000,-2.7000000000,0.0000990378
2.5000000000,-2.6500000000,0.0001000309
2.5000000000,-2.6000000000,0.0001010350
2.5000000000,-2.5500000000,0.0001020500
2.5000000000,-2.5000000000,0.0001030755
2.5000000000,-2.4500000000,0.0001041114
2.5000000000,-2.4000000000,0.0001051572
2.5000000000,-2.3500000000,0.0001062126
2.5000000000,-2.3000000000,0.0001072772
2.5000000000,-2.2500000000,0.0001083506
2.5000000000,-2.2000000000,0.0001094321
2.5000000000,-2.1500000000,0.0001105213
2.5000000000,-2.1000000000,0.0001116174
2.5000000000,-2.0500000000,0.0001127199
2.5000000000,-2.0000000000,0.0001138279
2.5000000000,-1.9500000000,0.0001149407
2.5000000000,-1.9000000000,0.0001160573
2.5000000000,-1.8500000000,0.0001171768
2.5000000000,-1.8000000000,0.0001182981
2.5000000000,-1.7500000000,0.0001194202
2.5000000000,-1.7000000000,0.0001205419
2.5000000000,-1.6500000000,0.0001216619
2.5000000000,-1.6000000000,0.0001227788
2.5000000000,-1.5500000000,0.0001238913
2.5000000000,-1.5000000000,0.0001249978
2.5000000000,-1.4500000000,0.0001260967
2.5000000000,-1.4000000000,0.0001271863
2.5000000000,-1.3500000000,0.0001282650
2.5000000000,-1.3000000000,0.0001293308
2.5000000000,-1.2500000000,0.0001303819
2.5000000000,-1.2000000000,0.0001314164
2.5000000000,-1.1500000000,0.0001324321
2.5000000000,-1.1000000000,0.0001334269
2.5000000000,-1.0500000000,0.0001343989
2.5000000000,-1.0000000000,0.0001353457
2.5000000000,-0.9500000000,0.0001362651
2.5000000000,-0.9000000000,0.0001371549
2.5000000000,-0.8500000000,0.0001380129
2.5000000000,-0.8000000000,0.0001388368
2.5000000000,-0.7500000000,0.0001396243
2.5000000000,-0.7000000000,0.0001403733
2.5000000000,-0.6500000000,0.0001410816
2.5000000000,-0.6000000000,0.0001417471
2.5000000000,-0.5500000000,0.0001423677
2.5000000000,-0.5000000000,0.0001429415
2.5000000000,-0.4500000000,0.0001434667
2.5000000000,-0.4000000000,0.0001439416
2.5000000000,-0.3500000000,0.0001443646
2.5000000000,-0.3000000000,0.0001447341
2.5000000000,-0.2500000000,0.0001450491
2.5000000000,-0.2000000000,0.0001453083
2.5000000000,-0.1500000000,0.0001455109
2.5000000000,-0.1000000000,0.0001456561
2.5000000000,-0.0500000000,0.0001457434
2.5000000000,-0.0000000000,0.0001457726
2.5500000000,-3.0000000000,0.0000944083
2.5500000000,-2.9500000000,0.0000953274
2.5500000000,-2.9000000000,0.0000962577
2.5500000000,-2.8500000000,0.0000971993
2.5500000000,-2.8000000000,0.0000981518
2.5500000000,-2.7500000000,0.0000991154
2.5500000000,-2.7000000000,0.0001000897
2.5500000000,-2.6500000000,0.0001010746
2.5500000000,-2.6000000000,0.0001020700
2.5500000000,-2.5500000000,0.0001030756
2.5500000000,-2.5000000000,0.0001040910
2.5500000000,-2.4500000000,0.0001051160
2.5500000000,-2.4000000000,0.0001061503
2.5500000000,-2.3500000000,0.0001071935
2.5500000000,-2.3000000000,0.0001082450
2.5500000000,-2.2500000000,0.0001093045
2.5500000000,-2.2000000000,0.0001103714
2.5500000000,-2.1500000000,0.0001114451
2.5500000000,-2.1000000000,0.0001125250
2.5500000000,-2.0500000000,0.0001136103
2.5500000000,-2.0000000000,0.0001147004
2.5500000000,-1.9500000000,0.0001157943
2.5500000000,-1.9000000000,0.0001168913
2.5500000000,-1.8500000000,0.0001179902
2.5500000000,-1.8000000000,0.0001190903
2.5500000000,-1.7500000000,0.0001201902
2.5500000000,-1.7000000000,0.0001212889
2.5500000000,-1.6500000000,0.0001223851
2.5500000000,-1.6000000000,0.0001234775
2.5500000000,-1.5500000000,0.0001245647
2.5500000000,-1.5000000000,0.0001256452
2.5500000000,-1.4500000000,0.0001267176
2.5500000000,-1.4000000000,0.0001277800
2.5500000000,-1.3500000000,0.0001288310
2.5500000000,-1.3000000000,0.0001298687
2.5500000000,-1.2500000000,0.0001308913
2.5500000000,-1.2000000000,0.0001318968
2.5500000000,-1.1500000000,0.0001328835
2.5500000000,-1.1000000000,0.0001338492
2.5500000000,-1.0500000000,0.0001347919
2.5500000000,-1.0000000000,0.0001357096
2.5500000000,-0.9500000000,0.0001366002
2.5500000000,-0.9000000000,0.0001374615
2.5500000000,-0.8500000000,0.0001382914
2.5500000000,-0.8000000000,0.0001390879
2.5500000000,-0.7500000000,0.0001398487
2.5500000000,-0.7000000000,0.0001405719
2.5500000000,-0.6500000000,0.0001412554
2.5500000000,-0.6000000000,0.0001418972
2.5500000000,-0.5500000000,0.0001424955
2.5500000000,-0.5000000000,0.0001430484
2.5500000000,-0.4500000000,0.0001435543
2.5500000000,-0.4000000000,0.0001440114
2.5500000000,-0.3500000000,0.0001444185
2.5500000000,-0.3000000000,0.0001447740
2.5500000000,-0.2500000000,0.0001450770
2.5500000000,-0.2000000000,0.0001453263
2.5500000000,-0.1500000000,0.0001455210
2.5500000000,-0.1000000000,0.0001456606
2.5500000000,-0.0500000000,0.0001457446
2.5500000000,-0.0000000000,0.0001457726
2.6000000000,-3.0000000000,0.0000954698
2.6000000000,-2.9500000000,0.0000963839
2.6000000000,-2.9000000000,0.0000973087
2.6000000000,-2.8500000000,0.0000982441
2.6000000000,-2.8000000000,0.0000991900
2.6000000000,-2.7500000000,0.0001001463
2.6000000000,-2.7000000000,0.0001011128
2.6000000000,-2.6500000000,0.0001020893
2.6000000000,-2.6000000000,0.0001030756
2.6000000000,-2.5500000000,0.0001040714
2.6000000000,-2.5000000000,0.0001050765
2.6000000000,-2.4500000000,0.0001060905
2.6000000000,-2.4000000000,0.0001071130
2.6000000000,-2.3500000000,0.0001081436
2.6000000000,-2.3000000000,0.0001091819
2.6000000000,-2.2500000000,0.0001102274
2.6000000000,-2.2000000000,0.0001112795
2.6000000000,-2.1500000000,0.0001123377
2.6000000000,-2.1000000000,0.0001134013
2.6000000000,-2.0500000000,0.0001144695
2.6000000000,-2.0000000000,0.0001155416
2.6000000000,-1.9500000000,0.0001166168
2.6000000000,-1.9000000000,0.0001176943
2.6000000000,-1.8500000000,0.0001187729
2.6000000000,-1.8000000000,0.0001198519
2.6000000000,-1.7500000000,0.0001209300
2.6000000000,-1.7000000000,0.0001220060
2.6000000000,-1.6500000000,0.0001230789
2.6000000000,-1.6000000000,0.0001241473
2.6000000000,-1.5500000000,0.0001252098
2.6000000000,-1.5000000000,0.0001262650
2.6000000000,-1.4500000000,0.0001273115
2.6000000000,-1.4000000000,0.0001283475
2.6000000000,-1.3500000000,0.0001293716
2.6000000000,-1.3000000000,0.0001303820
2.6000000000,-1.2500000000,0.0001313770
2.6000000000,-1.2000000000,0.0001323547
