radius_m,distance_m,fs_hz,truth_deg,exact_estimate_deg,rounded_estimate_deg,exact_signed_error_deg,rounded_signed_error_deg
0.025,5.0,48000,118.13,118.05873283332564,120.00000000000001,-0.0712671666743745,1.8700000000000045
0.025,5.0,48000,118.63,118.5585716781364,120.00000000000001,-0.07142832186360693,1.3700000000000045
0.025,5.0,48000,119.13,119.05845946299577,120.00000000000001,-0.07154053700423901,0.8700000000000045
0.025,5.0,48000,119.63,119.5583962695928,120.00000000000001,-0.07160373040719037,0.37000000000000455
0.025,5.0,48000,120.13,120.05838214604209,120.00000000000001,-0.07161785395788911,-0.12999999999999545
0.025,5.0,48000,120.63,120.5584171068406,120.00000000000001,-0.07158289315941602,-0.6299999999999955
0.025,5.0,48000,121.13,121.05850113283849,120.00000000000001,-0.07149886716149467,-1.1299999999999955
0.025,5.0,48000,121.63,121.55863417124856,120.00000000000001,-0.07136582875142494,-1.6299999999999955
0.025,5.0,48000,122.13,122.05881613566667,120.00000000000001,-0.0711838643333067,-2.1299999999999955
0.025,5.0,48000,122.63,122.55904690610748,120.00000000000001,-0.0709530938925127,-2.6299999999999955
0.025,5.0,48000,123.13,123.05932632908977,120.00000000000001,-0.07067367091022447,-3.1299999999999955
0.025,5.0,48000,123.63,123.55965421771515,130.89339464913064,-0.07034578228484634,7.263394649130646
0.025,5.0,48000,124.13,124.06003035179289,130.89339464913064,-0.06996964820712037,6.763394649130646
0.025,5.0,48000,124.63,124.56045447797325,130.89339464913064,-0.06954552202674336,6.263394649130646
0.025,5.0,48000,125.13,125.06092630990982,130.89339464913064,-0.06907369009019249,5.763394649130646
0.025,5.0,48000,125.63,125.56144552844623,130.89339464913064,-0.06855447155376737,5.263394649130646
0.025,5.0,48000,126.13,126.06201178181941,130.89339464913064,-0.06798821818057377,4.763394649130646
0.025,5.0,48000,126.63,126.56262468589357,130.89339464913064,-0.06737531410641395,4.263394649130646
0.025,5.0,48000,127.13,127.06328382440984,130.89339464913064,-0.06671617559015885,3.763394649130646
0.025,5.0,48000,127.63,127.563988749263,130.89339464913064,-0.06601125073700587,3.263394649130646
0.025,5.0,48000,128.13,128.06473898079244,130.89339464913064,-0.06526101920755423,2.763394649130646
0.025,5.0,48000,128.63,128.56553400811237,130.89339464913064,-0.06446599188763003,2.263394649130646
0.025,5.0,48000,129.13,129.06637328944407,130.89339464913064,-0.06362671055592273,1.763394649130646
0.025,5.0,48000,129.63,129.56725625248345,130.89339464913064,-0.06274374751654932,1.263394649130646
0.025,5.0,48000,130.13,130.06818229477767,130.89339464913064,-0.06181770522232455,0.763394649130646
0.025,5.0,48000,130.63,130.56915078414497,130.89339464913064,-0.060849215855029115,0.26339464913064603
0.025,5.0,48000,131.13,131.0701610590873,130.89339464913064,-0.059838940912698035,-0.23660535086935397
0.025,5.0,48000,131.63,131.57121242924046,130.89339464913064,-0.05878757075953445,-0.736605350869354
0.025,5.0,48000,132.13,132.07230417584424,130.89339464913064,-0.05769582415575769,-1.236605350869354
0.025,5.0,48000,132.63,132.57343555223923,130.89339464913064,-0.056564447760763414,-1.736605350869354
0.025,5.0,48000,133.13,133.07460578434956,130.89339464913064,-0.05539421565043767,-2.236605350869354
0.025,5.0,48000,133.63,133.5758140712355,130.89339464913064,-0.054185928764496794,-2.736605350869354
0.025,5.0,48000,134.13,134.07705958562133,130.89339464913064,-0.05294041437866781,-3.236605350869354
0.025,5.0,48000,134.63,134.57834147447517,130.89339464913064,-0.05165852552482875,-3.736605350869354
0.025,5.0,48000,135.13,135.07965885957302,130.89339464913064,-0.05034114042697979,-4.236605350869354
0.025,5.0,48000,135.63,135.5810108381241,130.89339464913064,-0.04898916187590885,-4.736605350869354
0.025,5.0,48000,136.13,136.08239648336541,130.89339464913064,-0.047603516634580956,-5.236605350869354
0.025,5.0,48000,136.63,136.58381484521058,130.89339464913064,-0.04618515478941276,-5.736605350869354
0.025,5.0,48000,137.13,137.0852649509013,130.89339464913064,-0.04473504909870485,-6.236605350869354
0.025,5.0,48000,137.63,137.58674580567336,130.89339464913064,-0.0432541943266358,-6.736605350869354
0.025,5.0,48000,138.13,138.08825639343993,130.89339464913064,-0.04174360656006115,-7.236605350869354
0.025,5.0,48000,138.63,138.58979567749645,130.89339464913064,-0.040204322503541334,-7.736605350869354
0.025,5.0,48000,139.13,139.09136260122517,130.89339464913064,-0.038637398774824305,-8.236605350869354
0.025,5.0,48000,139.63,139.59295608883693,130.89339464913064,-0.03704391116306738,-8.736605350869354
0.025,5.0,48000,140.13,140.09457504610148,130.89339464913064,-0.03542495389851297,-9.236605350869354
0.025,5.0,48000,140.63,140.59621836111387,141.05172443537322,-0.03378163888612562,0.42172443537322124
0.025,5.0,48000,141.13,141.09788490505392,150.0,-0.03211509494607867,8.870000000000005
0.025,5.0,48000,141.63,141.5995735329673,150.0,-0.030426467032697246,8.370000000000005
0.025,5.0,48000,142.13,142.10128308457087,150.0,-0.02871691542912913,7.8700000000000045
0.025,5.0,48000,142.63,142.60301238503757,150.0,-0.026987614962422413,7.3700000000000045
0.025,5.0,48000,143.13,143.10476024582138,150.0,-0.025239754178613794,6.8700000000000045
0.025,5.0,48000,143.63,143.6065254654824,150.0,-0.023474534517589518,6.3700000000000045
0.025,5.0,48000,144.13,144.10830683051176,150.0,-0.021693169488230524,5.8700000000000045
0.025,5.0,48000,144.63,144.6101031161822,150.0,-0.01989688381780752,5.3700000000000045
0.025,5.0,48000,145.13,145.11191308739367,150.0,-0.018086912606321448,4.8700000000000045
0.025,5.0,48000,145.63,145.61373549952697,150.0,-0.016264500473027965,4.3700000000000045
0.025,5.0,48000,146.13,146.11556909931696,150.0,-0.014430900683038317,3.8700000000000045
0.025,5.0,48000,146.63,146.61741262571914,150.0,-0.012587374280855101,3.3700000000000045
0.025,5.0,48000,147.13,147.11926481078055,150.0,-0.010735189219445829,2.8700000000000045
0.025,5.0,48000,147.63,147.62112438053427,150.0,-0.008875619465726459,2.3700000000000045
0.025,5.0,48000,148.13,148.12299005586985,150.0,-0.00700994413014655,1.8700000000000045
0.025,5.0,48000,148.63,148.62486055343126,150.0,-0.005139446568733774,1.3700000000000045
0.025,5.0,48000,149.13,149.12673458651037,150.0,-0.0032654134896290543,0.8700000000000045
0.025,5.0,48000,149.63,149.62861086594185,150.0,-0.0013891340581437817,0.37000000000000455
0.025,5.0,48000,150.13,150.13048810099176,150.0,0.0004881009917596657,-0.12999999999999545
0.025,5.0,48000,150.63,150.6323650002657,150.0,0.0023650002657120694,-0.6299999999999955
0.025,5.0,48000,151.13,151.13424027259748,150.0,0.004240272597485273,-1.1299999999999955
0.025,5.0,48000,151.63,151.63611262796348,150.0,0.006112627963489103,-1.6299999999999955
0.025,5.0,48000,152.13,152.13798077835696,150.0,0.007980778356966312,-2.1299999999999955
0.025,5.0,48000,152.63,152.63984343870385,150.0,0.009843438703853735,-2.6299999999999955
0.025,5.0,48000,153.13,153.141699327746,150.0,0.011699327746015342,-3.1299999999999955
0.025,5.0,48000,153.63,153.6435471689375,150.0,0.013547168937492415,-3.6299999999999955
0.025,5.0,48000,154.13,154.14538569132347,150.0,0.015385691323473338,-4.1299999999999955
0.025,5.0,48000,154.63,154.64721363044035,150.0,0.01721363044035229,-4.6299999999999955
0.025,5.0,48000,155.13,155.1490297291759,150.0,0.01902972917591228,-5.1299999999999955
0.025,5.0,48000,155.63,155.6508327386513,150.0,0.020832738651307636,-5.6299999999999955
0.025,5.0,48000,156.13,156.1526214190944,150.0,0.022621419094406292,-6.1299999999999955
0.025,5.0,48000,156.63,156.65439454068718,150.0,0.024394540687183053,-6.6299999999999955
0.025,5.0,48000,157.13,157.15615088443624,150.0,0.026150884436248134,-7.1299999999999955
0.025,5.0,48000,157.63,157.6578892429988,150.0,0.02788924299881046,-7.6299999999999955
0.025,5.0,48000,158.13,158.15960842153777,150.0,0.02960842153777321,-8.129999999999995
0.025,5.0,48000,158.63,158.66130723853976,150.0,0.03130723853976747,-8.629999999999995
0.025,5.0,48000,159.13,159.16298452663975,150.0,0.032984526639751266,-9.129999999999995
0.025,5.0,48000,159.63,159.66463913342528,158.94827556462684,0.03463913342528713,-0.6817244353731553
0.025,5.0,48000,160.13,160.1662699222347,169.10660535086942,0.03626992223470893,8.97660535086942
0.025,5.0,48000,160.63,160.6678757729465,169.10660535086942,0.03787577294650646,8.47660535086942
0.025,5.0,48000,161.13,161.16945558275071,169.10660535086942,0.03945558275071903,7.97660535086942
0.025,5.0,48000,161.63,161.67100826691373,169.10660535086942,0.04100826691373527,7.47660535086942
0.025,5.0,48000,162.13,162.17253275952143,169.10660535086942,0.04253275952143554,6.97660535086942
0.025,5.0,48000,162.63,162.6740280142263,169.10660535086942,0.04402801422631342,6.47660535086942
0.025,5.0,48000,163.13,163.17549300495148,169.10660535086942,0.04549300495148145,5.97660535086942
0.025,5.0,48000,163.63,163.67692672661312,169.10660535086942,0.04692672661312258,5.47660535086942
0.025,5.0,48000,164.13,164.1783281958062,169.10660535086942,0.0483281958061923,4.97660535086942
0.025,5.0,48000,164.63,164.6796964514785,169.10660535086942,0.04969645147849633,4.47660535086942
0.025,5.0,48000,165.13,165.18103055559305,169.10660535086942,0.05103055559305858,3.97660535086942
0.025,5.0,48000,165.63,165.68232959377303,169.10660535086942,0.05232959377303814,3.47660535086942
0.025,5.0,48000,166.13,166.1835926759278,169.10660535086942,0.0535926759278027,2.97660535086942
0.025,5.0,48000,166.63,166.684818936857,169.10660535086942,0.054818936857003564,2.47660535086942
0.025,5.0,48000,167.13,167.18600753684944,169.10660535086942,0.05600753684944948,1.97660535086942
0.025,5.0,48000,167.63,167.68715766226018,169.10660535086942,0.05715766226018104,1.47660535086942
0.025,5.0,48000,168.13,168.18826852604732,169.10660535086942,0.05826852604732835,0.9766053508694199
0.025,5.0,48000,168.63,168.68933936832815,169.10660535086942,0.05933936832815334,0.4766053508694199
0.025,5.0,48000,169.13,169.19036945688714,169.10660535086942,0.06036945688714468,-0.023394649130580092
0.025,5.0,48000,169.63,169.69135808767376,169.10660535086942,0.06135808767376716,-0.5233946491305801
0.025,5.0,48000,170.13,170.1923045852755,169.10660535086942,0.062304585275512636,-1.02339464913058
0.025,5.0,48000,170.63,170.69320830338444,169.10660535086942,0.06320830338444239,-1.52339464913058
0.025,5.0,48000,171.13,171.19406862522328,169.10660535086942,0.06406862522328538,-2.02339464913058
0.025,5.0,48000,171.63,171.69488496397102,169.10660535086942,0.06488496397102494,-2.52339464913058
0.025,5.0,48000,172.13,172.1956567631484,169.10660535086942,0.06565676314841085,-3.02339464913058
0.025,5.0,48000,172.63,172.69638349699906,169.10660535086942,0.06638349699906598,-3.52339464913058
0.025,5.0,48000,173.13,173.19706467082804,169.10660535086942,0.06706467082804579,-4.02339464913058
0.025,5.0,48000,173.63,173.69769982135256,169.10660535086942,0.06769982135256214,-4.52339464913058
0.025,5.0,48000,174.13,174.19828851698537,169.10660535086942,0.06828851698537619,-5.02339464913058
0.025,5.0,48000,174.63,174.6988303581438,169.10660535086942,0.06883035814379923,-5.52339464913058
0.025,5.0,48000,175.13,175.19932497749113,169.10660535086942,0.06932497749113509,-6.02339464913058
0.025,5.0,48000,175.63,175.6997720401952,169.10660535086942,0.069772040195204,-6.52339464913058
0.025,5.0,48000,176.13,176.2001712441359,169.10660535086942,0.07017124413590636,-7.02339464913058
0.025,5.0,48000,176.63,176.70052232010227,180.0,0.07052232010227044,3.3700000000000045
0.025,5.0,48000,177.13,177.2008250319706,180.0,0.07082503197059964,2.8700000000000045
0.025,5.0,48000,177.63,177.7010791768456,180.0,0.07107917684561471,2.3700000000000045
0.025,5.0,48000,178.13,178.2012845851943,180.0,0.0712845851942916,1.8700000000000045
0.025,5.0,48000,178.63,178.70144112093956,180.0,0.07144112093956778,1.3700000000000045
0.025,5.0,48000,179.13,179.20154868155558,180.0,0.07154868155558347,0.8700000000000045
0.025,5.0,48000,179.63,179.7016071981101,180.0,0.07160719811011518,0.37000000000000455
0.025,5.0,96000,-179.87,-179.79838336469282,180.0,0.07161663530717988,-0.12999999999999545
0.025,5.0,96000,-179.37,-179.2984230085019,-174.5036334553451,0.07157699149809105,4.866366544654909
0.025,5.0,96000,-178.87,-178.79851170133696,-174.5036334553451,0.0714882986630414,4.366366544654909
0.025,5.0,96000,-178.37,-178.2986493776172,-174.5036334553451,0.07135062238279488,3.866366544654909
0.025,5.0,96000,-177.87,-177.79883593822464,-174.5036334553451,0.07116406177536305,3.366366544654909
0.025,5.0,96000,-177.37,-177.29907125057846,-174.5036334553451,0.07092874942154026,2.866366544654909
0.025,5.0,96000,-176.87,-176.79935514874765,-174.5036334553451,0.07064485125235365,2.366366544654909
0.025,5.0,96000,-176.37,-176.29968743356673,-174.5036334553451,0.0703125664332731,1.866366544654909
0.025,5.0,96000,-175.87,-175.80006787279655,-174.5036334553451,0.0699321272034581,1.366366544654909
0.025,5.0,96000,-175.37,-175.30049620128636,-174.5036334553451,0.06950379871364021,0.8663665446549089
0.025,5.0,96000,-174.87,-174.8009721211731,-174.5036334553451,0.06902787882691541,0.3663665446549089
0.025,5.0,96000,-174.37,-174.30149530209584,-174.5036334553451,0.06850469790416014,-0.13363345534509108
0.025,5.0,96000,-173.87,-173.80206538142832,-174.5036334553451,0.06793461857168381,-0.6336334553450911
0.025,5.0,96000,-173.37,-173.3026819645494,-174.5036334553451,0.06731803545059734,-1.133633455345091
0.025,5.0,96000,-172.87,-172.80334462511652,-174.5036334553451,0.0666553748834815,-1.633633455345091
0.025,5.0,96000,-172.37,-172.30405290536967,-174.5036334553451,0.06594709463033155,-2.133633455345091
0.025,5.0,96000,-171.87,-171.80480631645375,-174.5036334553451,0.06519368354625499,-2.633633455345091
0.025,5.0,96000,-171.37,-171.3056043387657,-174.5036334553451,0.0643956612343004,-3.133633455345091
0.025,5.0,96000,-170.87,-170.80644642231886,-169.1066053508685,0.063553577681148,1.7633946491314987
0.025,5.0,96000,-170.37,-170.3073319871275,-169.1066053508685,0.062668012872507,1.2633946491314987
0.025,5.0,96000,-169.87,-169.80826042360937,-169.1066053508685,0.061739576390635875,0.7633946491314987
0.025,5.0,96000,-169.37,-169.30923109301833,-169.1066053508685,0.06076890698167858,0.2633946491314987
0.025,5.0,96000,-168.87,-168.81024332788084,-169.1066053508685,0.05975667211916402,-0.23660535086850132
0.025,5.0,96000,-168.37,-168.31129643246203,-169.1066053508685,0.05870356753797523,-0.7366053508685013
0.025,5.0,96000,-167.87,-167.81238968325053,-169.1066053508685,0.05761031674947503,-1.2366053508685013
0.025,5.0,96000,-167.37,-167.31352232945656,-169.1066053508685,0.05647767054344399,-1.7366053508685013
0.025,5.0,96000,-166.87,-166.81469359352926,-169.1066053508685,0.05530640647074847,-2.2366053508685013
0.025,5.0,96000,-166.37,-166.31590267169747,-165.29534430140458,0.05409732830253233,1.0746556985954214
0.025,5.0,96000,-165.87,-165.81714873452165,-165.29534430140458,0.052851265478352616,0.5746556985954214
0.025,5.0,96000,-165.37,-165.31843092745888,-165.29534430140458,0.051569072541127525,0.07465569859542143
0.025,5.0,96000,-164.87,-164.8197483714613,-165.29534430140458,0.05025162853871734,-0.4253443014045786
0.025,5.0,96000,-164.37,-164.3211001635666,-165.29534430140458,0.04889983643340656,-0.9253443014045786
0.025,5.0,96000,-163.87,-163.82248537752693,-165.29534430140458,0.04751462247307359,-1.4253443014045786
0.025,5.0,96000,-163.37,-163.3239030644397,-165.29534430140458,0.04609693556031402,-1.9253443014045786
0.025,5.0,96000,-162.87,-162.8253522533948,-165.29534430140458,0.044647746605193106,-2.4253443014045786
0.025,5.0,96000,-162.37,-162.3268319521404,-159.8264298158328,0.04316804785960926,2.5435701841672085
0.025,5.0,96000,-161.87,-161.82834114776077,-159.8264298158328,0.041658852239237376,2.0435701841672085
0.025,5.0,96000,-161.37,-161.329878807361,-159.8264298158328,0.04012119263899194,1.5435701841672085
0.025,5.0,96000,-160.87,-160.8314438787817,-159.8264298158328,0.038556121218306316,1.0435701841672085
0.025,5.0,96000,-160.37,-160.33303529131192,-159.8264298158328,0.036964708688088876,0.5435701841672085
0.025,5.0,96000,-159.87,-159.83465195640497,-159.8264298158328,0.03534804359503596,0.04357018416720848
0.025,5.0,96000,-159.37,-159.33629276843695,-159.8264298158328,0.03370723156305644,-0.4564298158327915
0.025,5.0,96000,-158.87,-158.83795660545132,-159.8264298158328,0.03204339454867977,-0.9564298158327915
0.025,5.0,96000,-158.37,-158.33964232991494,-158.94827556462764,0.030357670085066957,-0.5782755646276314
0.025,5.0,96000,-157.87,-157.84134878949595,-158.94827556462764,0.028651210504051505,-1.0782755646276314
0.025,5.0,96000,-157.37,-157.34307481784953,-158.94827556462764,0.026925182150478122,-1.5782755646276314
0.025,5.0,96000,-156.87,-156.84481923539755,-158.94827556462764,0.02518076460245311,-2.0782755646276314
0.025,5.0,96000,-156.37,-156.34658085013427,-158.94827556462764,0.023419149865731015,-2.5782755646276314
0.025,5.0,96000,-155.87,-155.84835845843352,-158.94827556462764,0.021641541566481237,-3.0782755646276314
0.025,5.0,96000,-155.37,-155.35015084586402,-154.71500395394852,0.01984915413598287,0.6549960460514797
0.025,5.0,96000,-154.87,-154.85195678801145,-154.71500395394852,0.018043211988555186,0.15499604605147965
0.025,5.0,96000,-154.37,-154.35377505130026,-154.71500395394852,0.01622494869974389,-0.34500395394852035
0.025,5.0,96000,-153.87,-153.8556043938382,-150.00000000000003,0.014395606161798469,3.869999999999976
0.025,5.0,96000,-153.37,-153.35744356624468,-150.00000000000003,0.01255643375532145,3.369999999999976
0.025,5.0,96000,-152.87,-152.85929131250649,-150.00000000000003,0.010708687493519164,2.869999999999976
0.025,5.0,96000,-152.37,-152.3611463708203,-150.00000000000003,0.008853629179697009,2.369999999999976
0.025,5.0,96000,-151.87,-151.86300747444193,-150.00000000000003,0.006992525558075613,1.8699999999999761
0.025,5.0,96000,-151.37,-151.36487335254535,-150.00000000000003,0.005126647454659405,1.3699999999999761
0.025,5.0,96000,-150.87,-150.8667427310877,-150.00000000000003,0.003257268912307154,0.8699999999999761
0.025,5.0,96000,-150.37,-150.36861433365615,-150.00000000000003,0.0013856663438502892,0.3699999999999761
0.025,5.0,96000,-149.87,-149.87048688233824,-150.00000000000003,-0.0004868823382366827,-0.13000000000002387
0.025,5.0,96000,-149.37,-149.37235909858308,-150.00000000000003,-0.0023590985830708178,-0.6300000000000239
0.025,5.0,96000,-148.87,-148.8742297040669,-150.00000000000003,-0.004229704066887052,-1.1300000000000239
0.025,5.0,96000,-148.37,-148.3760974215485,-150.00000000000003,-0.006097421548503235,-1.6300000000000239
0.025,5.0,96000,-147.87,-147.87796097573838,-150.00000000000003,-0.007960975738370735,-2.130000000000024
0.025,5.0,96000,-147.37,-147.37981909416038,-150.00000000000003,-0.009819094160377517,-2.630000000000024
0.025,5.0,96000,-146.87,-146.88167050800374,-150.00000000000003,-0.011670508003732039,-3.130000000000024
0.025,5.0,96000,-146.37,-146.38351395298983,-150.00000000000003,-0.013513952989825384,-3.630000000000024
0.025,5.0,96000,-145.87,-145.88534817021304,-145.2849960460515,-0.015348170213030699,0.585003953948501
0.025,5.0,96000,-145.37,-145.3871719070112,-145.2849960460515,-0.017171907011203302,0.08500395394850102
0.025,5.0,96000,-144.87,-144.88898391778903,-145.2849960460515,-0.018983917789029192,-0.414996046051499
0.025,5.0,96000,-144.37,-144.3907829648725,-141.05172443537242,-0.020782964872495313,3.3182755646275837
0.025,5.0,96000,-143.87,-143.89256781935254,-141.05172443537242,-0.02256781935253116,2.8182755646275837
0.025,5.0,96000,-143.37,-143.3943372618969,-141.05172443537242,-0.02433726189690333,2.3182755646275837
0.025,5.0,96000,-142.87,-142.8960900835908,-141.05172443537242,-0.02609008359078757,1.8182755646275837
0.025,5.0,96000,-142.37,-142.39782508675103,-141.05172443537242,-0.027825086751022354,1.3182755646275837
0.025,5.0,96000,-141.87,-141.8995410857377,-141.05172443537242,-0.029541085737690764,0.8182755646275837
0.025,5.0,96000,-141.37,-141.4012369077519,-141.05172443537242,-0.031236907751889476,0.31827556462758366
0.025,5.0,96000,-140.87,-140.9029113936333,-140.17357018416726,-0.03291139363329876,0.6964298158327438
0.025,5.0,96000,-140.37,-140.40456339865503,-140.17357018416726,-0.034563398655024,0.19642981583274377
0.025,5.0,96000,-139.87,-139.90619179328414,-140.17357018416726,-0.036191793284132245,-0.30357018416725623
0.025,5.0,96000,-139.37,-139.40779546396286,-140.17357018416726,-0.03779546396285127,-0.8035701841672562
0.025,5.0,96000,-138.87,-138.90937331385533,-140.17357018416726,-0.03937331385532161,-1.3035701841672562
0.025,5.0,96000,-138.37,-138.41092426359978,-140.17357018416726,-0.04092426359977708,-1.8035701841672562
0.025,5.0,96000,-137.87,-137.91244725203794,-140.17357018416726,-0.042447252037931094,-2.3035701841672562
0.025,5.0,96000,-137.37,-137.41394123694133,-140.17357018416726,-0.043941236941321904,-2.8035701841672562
0.025,5.0,96000,-136.87,-136.91540519571714,-134.70465569859547,-0.0454051957171373,2.165344301404531
0.025,5.0,96000,-136.37,-136.41683812610995,-134.70465569859547,-0.04683812610994664,1.6653443014045308
0.025,5.0,96000,-135.87,-135.91823904688042,-134.70465569859547,-0.04823904688041125,1.1653443014045308
0.025,5.0,96000,-135.37,-135.4196069984822,-134.70465569859547,-0.04960699848220429,0.6653443014045308
0.025,5.0,96000,-134.87,-134.92094104371174,-134.70465569859547,-0.05094104371173103,0.16534430140453082
0.025,5.0,96000,-134.37,-134.42224026835092,-134.70465569859547,-0.05224026835091422,-0.3346556985954692
0.025,5.0,96000,-133.87,-133.9235037817997,-134.70465569859547,-0.05350378179969084,-0.8346556985954692
0.025,5.0,96000,-133.37,-133.4247307176751,-130.89339464913152,-0.05473071767508486,2.476605350868482
0.025,5.0,96000,-132.87,-132.9259202344184,-130.89339464913152,-0.055920234418408654,1.976605350868482
0.025,5.0,96000,-132.37,-132.42707151586555,-130.89339464913152,-0.0570715158655446,1.476605350868482
0.025,5.0,96000,-131.87,-131.92818377181348,-130.89339464913152,-0.058183771813475005,0.976605350868482
0.025,5.0,96000,-131.37,-131.42925623855876,-130.89339464913152,-0.05925623855875983,0.476605350868482
0.025,5.0,96000,-130.87,-130.93028817943707,-130.89339464913152,-0.06028817943706599,-0.02339464913151801
0.025,5.0,96000,-130.37,-130.43127888531544,-130.89339464913152,-0.06127888531543135,-0.523394649131518
0.025,5.0,96000,-129.87,-129.9322276750967,-130.89339464913152,-0.06222767509669325,-1.023394649131518
0.025,5.0,96000,-129.37,-129.43313389619053,-130.89339464913152,-0.06313389619052145,-1.523394649131518
0.025,5.0,96000,-128.87,-128.9339969249595,-130.89339464913152,-0.06399692495949694,-2.023394649131518
0.025,5.0,96000,-128.37,-128.43481616716252,-125.49636654465493,-0.06481616716251892,2.8736334553450718
0.025,5.0,96000,-127.87,-127.9355910583627,-125.49636654465493,-0.06559105836271328,2.3736334553450718
0.025,5.0,96000,-127.37,-127.43632106432393,-125.49636654465493,-0.06632106432391538,1.8736334553450718
0.025,5.0,96000,-126.87,-126.93700568139067,-125.49636654465493,-0.06700568139066831,1.3736334553450718
0.025,5.0,96000,-126.37,-126.4376444368361,-125.49636654465493,-0.06764443683607624,0.8736334553450718
0.025,5.0,96000,-125.87,-125.93823688919531,-125.49636654465493,-0.06823688919530468,0.37363345534507175
0.025,5.0,96000,-125.37,-125.43878262858676,-125.49636654465493,-0.06878262858674589,-0.12636654465492825
0.025,5.0,96000,-124.87,-124.93928127699097,-125.49636654465493,-0.06928127699097786,-0.6263665446549282
0.025,5.0,96000,-124.37,-124.43973248853077,-125.49636654465493,-0.06973248853074665,-1.1263665446549282
0.025,5.0,96000,-123.87,-123.94013594971477,-125.49636654465493,-0.07013594971476778,-1.6263665446549282
0.025,5.0,96000,-123.37,-123.44049137966557,-125.49636654465493,-0.07049137966555463,-2.1263665446549282
0.025,5.0,96000,-122.87,-122.94079853032366,-125.49636654465493,-0.0707985303236569,-2.6263665446549282
0.025,5.0,96000,-122.37,-122.44105718662617,-125.49636654465493,-0.0710571866261489,-3.1263665446549282
0.025,5.0,96000,-121.87,-121.94126716667355,-125.49636654465493,-0.07126716667355026,-3.6263665446549282
0.025,5.0,96000,-121.37,-121.44142832186364,-125.49636654465493,-0.07142832186363535,-4.126366544654928
0.025,5.0,96000,-120.87,-120.94154053700339,-125.49636654465493,-0.07154053700338636,-4.626366544654928
0.025,5.0,96000,-120.37,-120.44160373040633,-120.00000000000001,-0.0716037304063093,0.37000000000000455
0.025,5.0,96000,-119.87,-119.9416178539584,-120.00000000000001,-0.0716178539584007,-0.12999999999999545
0.025,5.0,96000,-119.37,-119.44158289315945,-117.45707609593816,-0.07158289315944444,1.9129239040618415
0.025,5.0,96000,-118.87,-118.94149886716112,-117.45707609593816,-0.07149886716109677,1.4129239040618415
0.025,5.0,96000,-118.37,-118.44136582874876,-117.45707609593816,-0.0713658287487533,0.9129239040618415
0.025,5.0,96000,-117.87,-117.94118386433242,-117.45707609593816,-0.0711838643323972,0.41292390406184154
0.025,5.0,96000,-117.37,-117.44095309389122,-114.50363345534512,-0.0709530938912053,2.8663665446548805
0.025,5.0,96000,-116.87,-116.94067367090938,-114.50363345534512,-0.07067367090937182,2.3663665446548805
0.025,5.0,96000,-116.37,-116.4403457822844,-114.50363345534512,-0.07034578228439159,1.8663665446548805
0.025,5.0,96000,-115.87,-115.93996964820676,-114.50363345534512,-0.06996964820675089,1.3663665446548805
0.025,5.0,96000,-115.37,-115.4395455220268,-114.50363345534512,-0.0695455220268002,0.8663665446548805
0.025,5.0,96000,-114.87,-114.93907369008986,-114.50363345534512,-0.06907369008985143,0.3663665446548805
0.025,5.0,96000,-114.37,-114.43855447155397,-114.50363345534512,-0.06855447155396632,-0.1336334553451195
0.025,5.0,96000,-113.87,-113.93798821817917,-114.50363345534512,-0.06798821817915268,-0.6336334553451195
0.025,5.0,96000,-113.37,-113.4373753141061,-114.50363345534512,-0.06737531410610131,-1.1336334553451195
0.025,5.0,96000,-112.87,-112.9367161755886,-114.50363345534512,-0.06671617558859566,-1.6336334553451195
0.025,5.0,96000,-112.37,-112.43601125073758,-114.50363345534512,-0.0660112507375743,-2.1336334553451195
0.025,5.0,96000,-111.87,-111.93526101920693,-109.10660535086942,-0.06526101920692895,2.763394649130589
0.025,5.0,96000,-111.37,-111.4344659918879,-109.10660535086942,-0.06446599188791424,2.263394649130589
0.025,5.0,96000,-110.87,-110.93362671055655,-109.10660535086942,-0.063626710556548,1.7633946491305892
0.025,5.0,96000,-110.37,-110.43274374751716,-109.10660535086942,-0.0627437475171746,1.2633946491305892
0.025,5.0,96000,-109.87,-109.9318177052206,-109.10660535086942,-0.061817705220590824,0.7633946491305892
0.025,5.0,96000,-109.37,-109.43084921585299,-109.10660535086942,-0.06084921585298275,0.2633946491305892
0.025,5.0,96000,-108.87,-108.92983894091306,-109.10660535086942,-0.059838940913039096,-0.2366053508694108
0.025,5.0,96000,-108.37,-108.4287875707596,-109.10660535086942,-0.05878757075959129,-0.7366053508694108
0.025,5.0,96000,-107.87,-107.92769582415524,-109.10660535086942,-0.0576958241552461,-1.2366053508694108
0.025,5.0,96000,-107.37,-107.42656444776144,-109.10660535086942,-0.056564447761445535,-1.7366053508694108
0.025,5.0,96000,-106.87,-106.92539421565023,-109.10660535086942,-0.0553942156502103,-2.236605350869411
0.025,5.0,96000,-106.37,-106.42418592876454,-109.10660535086942,-0.054185928764525215,-2.736605350869411
0.025,5.0,96000,-105.87,-105.92294041437822,-109.10660535086942,-0.05294041437821306,-3.236605350869411
0.025,5.0,96000,-105.37,-105.42165852552573,-109.10660535086942,-0.05165852552573824,-3.736605350869411
0.025,5.0,96000,-104.87,-104.92034114042549,-109.10660535086942,-0.05034114042547344,-4.236605350869411
