fs_hz,samples,duration_s,seed,truth_deg,kernel_half_width,relative_waveform_l2,propagation_angular_difference_deg,oracle_angular_error_deg,fir_angular_error_deg
96000,4096,0.042666666666666665,29,307.37,16,5.741154600499353e-07,-1.352647518615413e-05,0.44055903502322735,0.4405455085480412
96000,4096,0.042666666666666665,29,307.37,32,1.1733346659991212e-06,-5.922098182509217e-06,0.44055903502322735,0.44055311292504484
96000,4096,0.042666666666666665,29,307.37,64,1.0543535020121027e-06,2.103584705537287e-06,0.44055903502322735,0.44056113860790447
96000,4096,0.042666666666666665,29,337.37,16,1.5761927107553891e-06,-3.2975454189454467e-06,-0.17817476890166972,-0.17817806644706025
96000,4096,0.042666666666666665,29,337.37,32,3.2158822131486544e-06,-1.4444920282130624e-06,-0.17817476890166972,-0.17817621339372636
96000,4096,0.042666666666666665,29,337.37,64,2.8861628521886003e-06,5.244116323410708e-07,-0.17817476890166972,-0.17817424449003738
192000,8192,0.042666666666666665,11,7.37,16,2.003575599474621e-06,1.0053597350179189e-06,-0.44448234065814063,-0.44448133529843403
192000,8192,0.042666666666666665,11,7.37,32,3.7461381808318855e-06,-1.0947622115509148e-06,-0.44448234065814063,-0.4444834354203522
192000,8192,0.042666666666666665,11,7.37,64,3.402065026930426e-06,2.763573263564467e-07,-0.44448234065814063,-0.4444820643008427
192000,8192,0.042666666666666665,11,37.37,16,1.4399855393284694e-06,2.86351295244458e-05,0.1814132601390952,0.18144189526861965
192000,8192,0.042666666666666665,11,37.37,32,2.695123358520926e-06,-3.170711289612882e-05,0.1814132601390952,0.18138155302619907
192000,8192,0.042666666666666665,11,37.37,64,2.450001697651719e-06,8.125538897729712e-06,0.1814132601390952,0.18142138567799293
192000,8192,0.042666666666666665,11,67.37,16,1.059908650369036e-06,-3.287862554657295e-05,0.4417024342485547,0.44166955562303656
192000,8192,0.042666666666666665,11,67.37,32,1.985591190637709e-06,3.6408084042705013e-05,0.4417024342485547,0.44173884233262584
192000,8192,0.042666666666666665,11,67.37,64,1.8050610663820645e-06,-9.356515249692166e-06,0.4417024342485547,0.44169307773333344
192000,8192,0.042666666666666665,11,97.37,16,7.876779379765772e-07,1.2118581366848957e-05,-0.1786331361817588,-0.17862101760039195
192000,8192,0.042666666666666665,11,97.37,32,1.4768801755056882e-06,-1.3423265528444972e-05,-0.1786331361817588,-0.17864655944725882
192000,8192,0.042666666666666665,11,97.37,64,1.3433745528876875e-06,3.4505949315644102e-06,-0.1786331361817588,-0.17862968558682724
192000,8192,0.042666666666666665,11,127.37,16,2.003575599474621e-06,1.0053599055481754e-06,-0.44448234065828274,-0.4444813352984056
192000,8192,0.042666666666666665,11,127.37,32,3.7461381808318855e-06,-1.0947617852252733e-06,-0.44448234065828274,-0.44448343542006796
192000,8192,0.042666666666666665,11,127.37,64,3.402065026930426e-06,2.76357411621575e-07,-0.44448234065828274,-0.4444820643008711
192000,8192,0.042666666666666665,11,157.37,16,1.4399855393284696e-06,2.8635129467602383e-05,0.18141326013903836,0.18144189526850596
192000,8192,0.042666666666666665,11,157.37,32,2.6951233585209274e-06,-3.170711298139395e-05,0.18141326013903836,0.18138155302605696
192000,8192,0.042666666666666665,11,157.37,64,2.4500016976517194e-06,8.125539352477062e-06,0.18141326013903836,0.18142138567839083
192000,8192,0.042666666666666665,11,187.37,16,1.059908650369036e-06,-3.2878625631838077e-05,0.4417024342485547,0.44166955562286603
192000,8192,0.042666666666666665,11,187.37,32,1.985591190637709e-06,3.640808378690963e-05,0.4417024342485547,0.4417388423323132
192000,8192,0.042666666666666665,11,187.37,64,1.805061066382065e-06,-9.356515590752679e-06,0.4417024342485547,0.4416930777329071
192000,8192,0.042666666666666665,11,217.37,16,7.876779363491285e-07,1.2118581878439727e-05,-0.17863313618204302,-0.17862101760016458
192000,8192,0.042666666666666665,11,217.37,32,1.4768801768296858e-06,-1.342326510211933e-05,-0.17863313618204302,-0.17864655944714514
192000,8192,0.042666666666666665,11,217.37,64,1.3433745534590078e-06,3.450595499998599e-06,-0.17863313618204302,-0.17862968558654302
192000,8192,0.042666666666666665,11,247.37,16,2.0035756046639516e-06,1.0053602181869792e-06,-0.4444823406583964,-0.4444813352982351
192000,8192,0.042666666666666665,11,247.37,32,3.7461381782956003e-06,-1.094761557851598e-06,-0.4444823406583964,-0.4444834354199543
192000,8192,0.042666666666666665,11,247.37,64,3.402065027757253e-06,2.763579800557636e-07,-0.4444823406583964,-0.44448206430041637
192000,8192,0.042666666666666665,11,277.37,16,1.439985539760889e-06,2.863512966655435e-05,0.18141326013915204,0.18144189526879018
192000,8192,0.042666666666666665,11,277.37,32,2.6951233583118094e-06,-3.170711272559856e-05,0.18141326013915204,0.18138155302642645
192000,8192,0.042666666666666665,11,277.37,64,2.450001697722485e-06,8.125539295633644e-06,0.18141326013915204,0.18142138567839083
192000,8192,0.042666666666666665,11,307.37,16,1.059908650369036e-06,-3.287862551815124e-05,0.4417024342485547,0.4416695556230934
192000,8192,0.042666666666666665,11,307.37,32,1.985591190637709e-06,3.6408083985861595e-05,0.4417024342485547,0.4417388423325974
192000,8192,0.042666666666666665,11,307.37,64,1.805061066382065e-06,-9.35651556233097e-06,0.4417024342485547,0.4416930777330208
192000,8192,0.042666666666666665,11,337.37,16,7.876779358494811e-07,1.2118581452114086e-05,-0.17863313618181564,-0.1786210176003351
192000,8192,0.042666666666666665,11,337.37,32,1.4768801765374488e-06,-1.3423265500023263e-05,-0.17863313618181564,-0.17864655944725882
192000,8192,0.042666666666666665,11,337.37,64,1.3433745525399085e-06,3.4505949599861196e-06,-0.17863313618181564,-0.17862968558682724
192000,8192,0.042666666666666665,29,7.37,16,2.03852577177038e-06,9.934480544870894e-07,-0.4433196788098712,-0.44331868536181673
192000,8192,0.042666666666666665,29,7.37,32,3.577725529482317e-06,-9.022098197419837e-07,-0.4433196788098712,-0.44332058101969096
192000,8192,0.042666666666666665,29,7.37,64,3.349899403651218e-06,3.4416524385960656e-07,-0.4433196788098712,-0.44331933464462736
192000,8192,0.042666666666666665,29,37.37,16,1.466398460832475e-06,2.8303531053097686e-05,0.18093696296244843,0.18096526649350153
192000,8192,0.042666666666666665,29,37.37,32,2.5728723707979126e-06,-2.6088508889188233e-05,0.18093696296244843,0.18091087445353082
192000,8192,0.042666666666666665,29,37.37,64,2.4119991161764278e-06,1.0103168591513167e-05,0.18093696296244843,0.18094706613103995
192000,8192,0.042666666666666665,29,67.37,16,1.0785136531454595e-06,-3.249992437304172e-05,0.44055761030898566,0.4405251103846126
192000,8192,0.042666666666666665,29,67.37,32,1.8957376263578384e-06,2.9945670405595592e-05,0.44055761030898566,0.44058755597939125
192000,8192,0.042666666666666665,29,67.37,64,1.7762394906631005e-06,-1.1593753981742339e-05,0.44055761030898566,0.4405460165550039
192000,8192,0.042666666666666665,29,97.37,16,8.027708329711426e-07,1.197930185981022e-05,-0.17817261417491181,-0.178160634873052
192000,8192,0.042666666666666665,29,97.37,32,1.4112553924214132e-06,-1.1040289734864928e-05,-0.17817261417491181,-0.17818365446464668
192000,8192,0.042666666666666665,29,97.37,64,1.322670523268937e-06,4.2757037022056466e-06,-0.17817261417491181,-0.1781683384712096
192000,8192,0.042666666666666665,29,127.37,16,2.0385257717703803e-06,9.934483102824743e-07,-0.4433196788099849,-0.4433186853616746
192000,8192,0.042666666666666665,29,127.37,32,3.577725529482316e-06,-9.022095355248894e-07,-0.4433196788099849,-0.44332058101952043
192000,8192,0.042666666666666665,29,127.37,64,3.349899403651218e-06,3.4416541438986314e-07,-0.4433196788099849,-0.4433193346445705
192000,8192,0.042666666666666665,29,157.37,16,1.4663984608324748e-06,2.8303531564688456e-05,0.18093696296210737,0.18096526649367206
192000,8192,0.042666666666666665,29,157.37,32,2.5728723707979126e-06,-2.608850854812772e-05,0.18093696296210737,0.18091087445355925
192000,8192,0.042666666666666665,29,157.37,64,2.4119991161764278e-06,1.0103169159947356e-05,0.18093696296210737,0.18094706613126732
192000,8192,0.042666666666666665,29,187.37,16,1.0785136531454595e-06,-3.2499924287776594e-05,0.44055761030881513,0.4405251103845558
192000,8192,0.042666666666666665,29,187.37,32,1.8957376263578384e-06,2.9945670434017302e-05,0.44055761030881513,0.44058755597927757
192000,8192,0.042666666666666665,29,187.37,64,1.7762394906631007e-06,-1.1593753697525244e-05,0.44055761030881513,0.4405460165551176
192000,8192,0.042666666666666665,29,217.37,16,8.027708348328811e-07,1.1979302058762187e-05,-0.17817261417479813,-0.17816063487271094
192000,8192,0.042666666666666665,29,217.37,32,1.4112553915700053e-06,-1.1040289450647833e-05,-0.17817261417479813,-0.17818365446424878
192000,8192,0.042666666666666665,29,217.37,64,1.3226705250642275e-06,4.2757039011576126e-06,-0.17817261417479813,-0.17816833847086855
192000,8192,0.042666666666666665,29,247.37,16,2.038525777011672e-06,9.934486797646969e-07,-0.4433196788099849,-0.44331868536130514
192000,8192,0.042666666666666665,29,247.37,32,3.577725526691192e-06,-9.022090807775385e-07,-0.4433196788099849,-0.4433205810190657
192000,8192,0.042666666666666665,29,247.37,64,3.3498994051130532e-06,3.4416552807670087e-07,-0.4433196788099849,-0.44331933464445683
192000,8192,0.042666666666666665,29,277.37,16,1.4663984612682942e-06,2.8303531166784524e-05,0.18093696296250528,0.18096526649367206
192000,8192,0.042666666666666665,29,277.37,32,2.5728723705662906e-06,-2.6088508946031652e-05,0.18093696296250528,0.18091087445355925
192000,8192,0.042666666666666665,29,277.37,64,2.4119991162996562e-06,1.0103168733621715e-05,0.18093696296250528,0.1809470661312389
192000,8192,0.042666666666666665,29,307.37,16,1.0785136531454595e-06,-3.249992442988514e-05,0.4405576103090425,0.4405251103846126
192000,8192,0.042666666666666665,29,307.37,32,1.8957376263578384e-06,2.9945670235065336e-05,0.4405576103090425,0.44058755597927757
192000,8192,0.042666666666666665,29,307.37,64,1.7762394906631005e-06,-1.1593753981742339e-05,0.4405576103090425,0.44054601655506076
192000,8192,0.042666666666666665,29,337.37,16,8.027708308300615e-07,1.1979301774545092e-05,-0.17817261417479813,-0.178160634873052
192000,8192,0.042666666666666665,29,337.37,32,1.4112553935636354e-06,-1.1040289820130056e-05,-0.17817261417479813,-0.17818365446464668
192000,8192,0.042666666666666665,29,337.37,64,1.3226705226641753e-06,4.275703645362228e-06,-0.17817261417479813,-0.17816833847115277
