scene_id,frames_averaged,duration_s,prediction_eligible,predicted_cov_rmse_deg,predicted_iid_rmse_deg,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r2p1t2a01,2,0.08533333333333333,1,11.61352602577601,11.85589366334234,1,5,320,9.486096757806932,7.524304391022157,12.007672926632683,5.296702588264438,12.388128016613603,3.281738161290464,3.4004657540065995,0.9884971932998626,2.082135672720678,4.346668333092335,0.5375,0.5125,0.56875
r2p1t2a01,4,0.17066666666666666,1,8.538836855521962,8.860330669476088,1,5,160,6.414373246753974,6.0937883830865935,6.790408975754715,4.934913483344849,9.990084981379313,3.5522755951530014,3.5627247087494713,0.9956737498154259,2.4324962047817,4.3599314304332495,0.4875,0.45625,0.5125
r2p1t2a01,8,0.3413333333333333,1,6.477501697751623,6.890361534814217,1,5,80,5.017987069096625,4.559443428714629,5.354859267072193,4.445359373874326,7.626757237630419,3.6617335430297144,3.66304715800228,0.998208540448531,2.7021455735549806,4.3755658653638765,0.4,0.325,0.4625
r2p1t2a01,16,0.6826666666666666,1,5.274025707334307,5.653573501285864,1,5,40,4.390527162345402,3.6096725308749047,4.959271258355553,3.685362137967946,6.725917600625925,3.6954519126121497,3.6956202282112653,0.9991443565419169,2.806852581893605,4.385157921486346,0.3,0.15,0.425
r2p1t2a01,32,1.3653333333333333,1,4.657704943775905,4.919938918466255,1,5,20,4.107761253165053,3.265256412615658,4.655017045536188,3.6338475539242405,5.790347868480267,3.7136611265854986,3.713771208740886,0.9995306292565864,2.758604376108187,4.398943364941024,0.2,0.05,0.35
r2p1t2a01,64,2.7306666666666666,1,4.356363035266732,4.508575359793545,1,5,10,3.946151319887607,3.231586456627129,4.4687616923660265,3.9625467469390214,5.177378586094066,3.7179514710498625,3.7180621005127135,0.9997336612279791,2.8455114441937495,4.394530236179736,0.2,0.0,0.4
r2p1t2a01,128,5.461333333333333,1,4.205937645048129,4.28812058851973,1,5,5,3.837116274152039,2.9846632526038848,4.415554184594306,4.032610192946615,4.533673941897133,3.7221354510306996,3.722175640930037,0.9998676255587811,2.813882531866942,4.400664609848154,0.0,0.0,0.0
r2p1t2a02,1,0.042666666666666665,1,19.47654128852218,19.47654128852218,1,5,640,15.493471815892054,12.179259024798805,18.31617716946881,3.3825474253312393,8.218197865528538,0.9086021527132614,0.3307919926553359,0.9774344484899116,-0.3841402515980826,1.0520177282657106,0.3296875,0.303125,0.3609375
r2p1t2a02,2,0.08533333333333333,1,13.629200258953267,13.78038202411278,1,5,320,10.792344055978152,8.384161769804983,12.905156510071116,2.443054445823911,6.168889957690411,0.9086021527132614,0.7426273628887354,0.9843477890981086,-0.4989413823827735,1.9948663555966373,0.18125,0.14375,0.228125
r2p1t2a02,4,0.17066666666666666,1,9.110042025389117,9.756052624600862,1,5,160,4.283079721750562,3.3804866966609177,4.969550497840321,1.8518566282008648,4.793304793220647,0.5317351170117142,0.5224863640870163,0.9972635233890151,-0.31784994360147234,1.3093200009036972,0.0875,0.05625,0.11875
r2p1t2a02,8,0.3413333333333333,1,6.240946181140903,6.91530041688188,1,5,80,2.670707287710337,2.1771899093955587,3.018373916120573,1.5442442895551902,3.3521452036719284,0.4057081801147889,0.404506029185097,0.9989396418525635,-0.32959931478378085,1.1387780015512416,0.05,0.025,0.0625
r2p1t2a02,16,0.6826666666666666,1,4.124418214459162,4.91342939061908,1,5,40,1.7645905509335909,1.4154898788148944,2.0148579843748324,1.2990336283640511,2.6984553357059893,0.36897717948156905,0.36878784428026345,0.9995465861090052,-0.35223246902697203,1.1151128127914383,0.0,0.0,0.0
r2p1t2a02,32,1.3653333333333333,1,2.8473733875305394,3.5074196551076864,1,5,20,1.2216599335203704,0.9857713986136413,1.4367740343194746,1.127843556839145,1.7627692481528794,0.34892792426185765,0.34894343771536535,0.9997912426659555,-0.36932872337707784,1.0671719899865078,0.0,0.0,0.0
r2p1t2a02,64,2.7306666666666666,1,2.0001031203864046,2.5262808171804436,1,5,10,1.0134517339775264,0.7168133906146475,1.3292019550454344,0.8645779920464969,1.490147354802601,0.3421764703854642,0.3421723213493952,0.9998614034747992,-0.3755945785155031,1.1072924511269808,0.0,0.0,0.0
r2p1t2a02,128,5.461333333333333,1,1.4697589274042373,1.849904276540539,1,5,5,0.9108306693102224,0.5781366237886358,1.27651325236273,0.7094059446840016,1.2543636890885477,0.33662031917706237,0.33661904471041254,0.9998909044552252,-0.3821456061115404,1.0553777167422802,0.0,0.0,0.0
r2p1t2a03,1,0.042666666666666665,1,11.836865044354427,11.836865044354427,1,5,640,13.14672994765114,11.402383129036638,14.454126275873898,3.9404065400985644,10.968253420649942,0.018952987044575174,0.4473082574086691,0.9768859943587809,0.2445210229428385,0.6485202352633808,0.415625,0.3703125,0.4609375
r2p1t2a03,2,0.08533333333333333,1,8.453375471752526,8.404272128547168,1,5,320,10.218534002218298,8.412506985115499,11.608625942651805,2.979077225495679,9.037083352349223,0.0189529870445752,0.22831325514634324,0.9851690996353892,-0.021870841273045644,0.462838374005866,0.275,0.228125,0.321875
